customer_id,adviser_id,rank,weekly_hazard,median_weeks_to_placement,survival_w1,survival_w2,survival_w4,survival_w8,survival_w12,survival_w16,survival_w24
CUS-06638,ADV-0171,1,0.0281,24.3,97.2,94.5,89.2,79.6,71.0,63.3,50.4
CUS-06638,ADV-0104,2,0.0295,23.1,97.0,94.2,88.7,78.7,69.8,61.9,48.7
CUS-06638,ADV-0219,3,0.0289,23.6,97.1,94.3,88.9,79.1,70.3,62.5,49.4
CUS-06639,ADV-0134,1,0.0289,23.6,97.1,94.3,88.9,79.1,70.3,62.5,49.4
CUS-06639,ADV-0222,2,0.0288,23.7,97.1,94.3,89.0,79.1,70.4,62.6,49.6
CUS-06639,ADV-0162,3,0.0274,24.9,97.3,94.6,89.5,80.0,71.6,64.1,51.3
CUS-06640,ADV-0222,1,0.0188,36.5,98.1,96.3,92.7,85.9,79.6,73.8,63.4
CUS-06640,ADV-0226,2,0.0183,37.6,98.2,96.4,92.9,86.3,80.2,74.5,64.2
CUS-06640,ADV-0112,3,0.0176,38.9,98.2,96.5,93.1,86.7,80.8,75.2,65.2
CUS-06641,ADV-0225,1,0.0259,26.4,97.4,94.9,90.0,81.0,73.0,65.7,53.2
CUS-06641,ADV-0047,2,0.0243,28.2,97.6,95.2,90.6,82.1,74.4,67.4,55.4
CUS-06641,ADV-0199,3,0.0254,27.0,97.5,95.0,90.2,81.4,73.5,66.3,54.0
CUS-06642,ADV-0093,1,0.0136,50.7,98.6,97.3,94.7,89.6,84.9,80.3,72.0
CUS-06642,ADV-0171,2,0.0134,51.5,98.7,97.3,94.8,89.8,85.1,80.6,72.4
CUS-06642,ADV-0174,3,0.0135,50.9,98.6,97.3,94.7,89.7,84.9,80.4,72.1
CUS-06643,ADV-0171,1,0.0225,30.4,97.7,95.5,91.3,83.3,76.1,69.4,57.8
CUS-06643,ADV-0131,2,0.0228,30.1,97.7,95.5,91.2,83.2,75.9,69.2,57.5
CUS-06643,ADV-0125,3,0.0226,30.4,97.7,95.5,91.3,83.3,76.0,69.4,57.8
CUS-06644,ADV-0091,1,0.0377,18.0,96.2,92.6,85.7,73.5,63.1,54.1,39.8
CUS-06644,ADV-0229,2,0.0369,18.4,96.3,92.8,86.0,74.0,63.7,54.8,40.6
CUS-06644,ADV-0239,3,0.0388,17.5,96.1,92.4,85.4,72.9,62.2,53.1,38.7
CUS-06645,ADV-0072,1,0.023,29.8,97.7,95.5,91.1,83.0,75.7,69.0,57.3
CUS-06645,ADV-0117,2,0.0227,30.3,97.7,95.5,91.2,83.3,76.0,69.3,57.7
CUS-06645,ADV-0206,3,0.022,31.2,97.8,95.7,91.5,83.7,76.6,70.1,58.7
CUS-06646,ADV-0222,1,0.0398,17.1,96.0,92.2,85.0,72.3,61.4,52.2,37.8
CUS-06646,ADV-0170,2,0.0383,17.7,96.2,92.5,85.5,73.1,62.6,53.5,39.1
CUS-06646,ADV-0037,3,0.0404,16.8,96.0,92.1,84.8,71.9,60.9,51.7,37.1
CUS-06647,ADV-0022,1,0.0212,32.3,97.9,95.8,91.8,84.2,77.3,70.9,59.7
CUS-06647,ADV-0154,2,0.0213,32.3,97.9,95.8,91.8,84.2,77.3,70.9,59.7
CUS-06647,ADV-0141,3,0.0213,32.1,97.9,95.8,91.7,84.1,77.2,70.8,59.6
CUS-06648,ADV-0087,1,0.0405,16.8,96.0,92.1,84.8,71.9,60.9,51.6,37.1
CUS-06648,ADV-0146,2,0.041,16.6,95.9,92.0,84.6,71.6,60.5,51.2,36.6
CUS-06648,ADV-0206,3,0.039,17.4,96.1,92.4,85.3,72.8,62.1,52.9,38.5
CUS-06649,ADV-0048,1,0.0197,34.9,98.0,96.1,92.4,85.3,78.8,72.8,62.1
CUS-06649,ADV-0239,2,0.0204,33.6,98.0,96.0,92.1,84.8,78.1,71.9,61.0
CUS-06649,ADV-0071,3,0.0204,33.5,98.0,96.0,92.1,84.8,78.0,71.9,60.9
CUS-06650,ADV-0223,1,0.0419,16.2,95.8,91.8,84.2,71.0,59.8,50.4,35.8
CUS-06650,ADV-0160,2,0.0435,15.6,95.7,91.5,83.7,70.1,58.6,49.1,34.4
CUS-06650,ADV-0169,3,0.0439,15.4,95.6,91.4,83.6,69.8,58.4,48.8,34.1
CUS-06651,ADV-0088,1,0.05,13.5,95.0,90.3,81.5,66.4,54.1,44.0,29.2
CUS-06651,ADV-0094,2,0.049,13.8,95.1,90.4,81.8,66.9,54.7,44.7,29.9
CUS-06651,ADV-0204,3,0.0494,13.7,95.1,90.4,81.7,66.7,54.4,44.5,29.6
CUS-06652,ADV-0009,1,0.0258,26.5,97.4,94.9,90.1,81.1,73.1,65.8,53.4
CUS-06652,ADV-0187,2,0.0257,26.6,97.4,94.9,90.1,81.2,73.2,66.0,53.6
CUS-06652,ADV-0042,3,0.0251,27.3,97.5,95.0,90.3,81.6,73.7,66.6,54.3
CUS-06653,ADV-0203,1,0.0393,17.3,96.1,92.3,85.2,72.5,61.8,52.6,38.2
CUS-06653,ADV-0162,2,0.0378,18.0,96.2,92.6,85.7,73.5,63.0,54.0,39.7
CUS-06653,ADV-0152,3,0.0389,17.5,96.1,92.4,85.3,72.8,62.1,53.0,38.6
CUS-06654,ADV-0146,1,0.0536,12.6,94.6,89.6,80.2,64.3,51.6,41.4,26.6
CUS-06654,ADV-0169,2,0.053,12.7,94.7,89.7,80.4,64.7,52.0,41.9,27.1
CUS-06654,ADV-0070,3,0.0525,12.9,94.8,89.8,80.6,65.0,52.4,42.2,27.4
CUS-06655,ADV-0009,1,0.0328,20.8,96.7,93.5,87.5,76.6,67.0,58.6,44.9
CUS-06655,ADV-0196,2,0.0323,21.1,96.8,93.7,87.7,76.9,67.5,59.2,45.5
CUS-06655,ADV-0104,3,0.033,20.7,96.7,93.5,87.4,76.5,66.9,58.5,44.7
CUS-06656,ADV-0162,1,0.0255,26.8,97.4,95.0,90.2,81.3,73.3,66.1,53.8
CUS-06656,ADV-0170,2,0.0258,26.5,97.4,94.9,90.1,81.1,73.0,65.8,53.4
CUS-06656,ADV-0239,3,0.027,25.3,97.3,94.7,89.6,80.3,72.0,64.5,51.9
CUS-06657,ADV-0062,1,0.0506,13.4,94.9,90.1,81.3,66.0,53.7,43.6,28.8
CUS-06657,ADV-0205,2,0.048,14.1,95.2,90.6,82.1,67.5,55.4,45.5,30.7
CUS-06657,ADV-0169,3,0.0513,13.2,94.9,90.0,81.0,65.6,53.2,43.1,28.3
CUS-06658,ADV-0091,1,0.0417,16.3,95.8,91.8,84.3,71.1,60.0,50.6,36.0
CUS-06658,ADV-0203,2,0.0422,16.1,95.8,91.7,84.1,70.8,59.6,50.1,35.5
CUS-06658,ADV-0056,3,0.0401,16.9,96.0,92.1,84.9,72.1,61.2,51.9,37.4
CUS-06659,ADV-0182,1,0.0363,18.7,96.4,92.9,86.2,74.4,64.2,55.3,41.2
CUS-06659,ADV-0176,2,0.0353,19.3,96.5,93.1,86.6,75.0,65.0,56.3,42.3
CUS-06659,ADV-0077,3,0.0351,19.4,96.5,93.1,86.7,75.1,65.1,56.5,42.4
CUS-06660,ADV-0111,1,0.0251,27.3,97.5,95.0,90.3,81.6,73.7,66.6,54.3
CUS-06660,ADV-0026,2,0.0261,26.2,97.4,94.8,89.9,80.9,72.8,65.4,52.9
CUS-06660,ADV-0098,3,0.0265,25.8,97.4,94.8,89.8,80.7,72.5,65.1,52.5
CUS-06661,ADV-0060,1,0.034,20.0,96.6,93.3,87.1,75.8,66.0,57.5,43.6
CUS-06661,ADV-0134,2,0.0345,19.8,96.6,93.2,86.9,75.5,65.6,57.0,43.1
CUS-06661,ADV-0203,3,0.0341,20.0,96.6,93.3,87.0,75.8,65.9,57.4,43.5
CUS-06662,ADV-0092,1,0.0441,15.4,95.6,91.4,83.5,69.7,58.2,48.6,33.9
CUS-06662,ADV-0088,2,0.0447,15.2,95.5,91.3,83.3,69.4,57.8,48.1,33.4
CUS-06662,ADV-0180,3,0.0434,15.6,95.7,91.5,83.7,70.1,58.7,49.2,34.5
CUS-06663,ADV-0159,1,0.038,17.9,96.2,92.5,85.6,73.4,62.8,53.8,39.5
CUS-06663,ADV-0042,2,0.0382,17.8,96.2,92.5,85.6,73.2,62.6,53.6,39.2
CUS-06663,ADV-0187,3,0.0391,17.4,96.1,92.3,85.2,72.7,61.9,52.8,38.4
CUS-06664,ADV-0222,1,0.0313,21.8,96.9,93.8,88.1,77.6,68.3,60.1,46.6
CUS-06664,ADV-0091,2,0.0306,22.3,96.9,94.0,88.3,78.0,68.9,60.8,47.4
CUS-06664,ADV-0134,3,0.0314,21.7,96.9,93.8,88.0,77.5,68.2,60.0,46.5
CUS-06665,ADV-0077,1,0.0439,15.4,95.6,91.4,83.6,69.8,58.3,48.8,34.0
CUS-06665,ADV-0202,2,0.0447,15.1,95.5,91.3,83.3,69.3,57.7,48.1,33.3
CUS-06665,ADV-0233,3,0.0449,15.1,95.5,91.2,83.2,69.3,57.6,48.0,33.2
CUS-06666,ADV-0091,1,0.0146,47.1,98.5,97.1,94.3,88.9,83.8,79.0,70.3
CUS-06666,ADV-0134,2,0.015,46.0,98.5,97.0,94.1,88.6,83.4,78.6,69.6
CUS-06666,ADV-0023,3,0.0147,46.8,98.5,97.1,94.2,88.8,83.7,78.9,70.1
CUS-06667,ADV-0093,1,0.0352,19.4,96.5,93.1,86.7,75.1,65.1,56.4,42.4
CUS-06667,ADV-0196,2,0.0354,19.2,96.5,93.0,86.6,74.9,64.9,56.1,42.1
CUS-06667,ADV-0242,3,0.0354,19.2,96.5,93.0,86.6,74.9,64.9,56.2,42.1
CUS-06668,ADV-0091,1,0.0217,31.6,97.8,95.7,91.6,83.9,76.9,70.4,59.1
CUS-06668,ADV-0056,2,0.0209,32.8,97.9,95.9,91.9,84.5,77.6,71.3,60.2
CUS-06668,ADV-0239,3,0.0223,30.7,97.8,95.6,91.4,83.5,76.3,69.7,58.2
CUS-06669,ADV-0179,1,0.0225,30.5,97.8,95.6,91.3,83.4,76.1,69.5,58.0
CUS-06669,ADV-0133,2,0.0218,31.4,97.8,95.7,91.5,83.8,76.7,70.2,58.9
CUS-06669,ADV-0082,3,0.0223,30.8,97.8,95.6,91.4,83.5,76.3,69.7,58.2
CUS-06670,ADV-0116,1,0.0404,16.8,96.0,92.1,84.8,71.9,61.0,51.7,37.2
CUS-06670,ADV-0073,2,0.0406,16.7,95.9,92.0,84.7,71.8,60.8,51.5,37.0
CUS-06670,ADV-0022,3,0.0395,17.2,96.1,92.3,85.1,72.5,61.7,52.5,38.0
CUS-06671,ADV-0134,1,0.061,11.0,93.9,88.2,77.8,60.5,47.0,36.6,22.1
CUS-06671,ADV-0100,2,0.0589,11.4,94.1,88.6,78.4,61.5,48.3,37.9,23.3
CUS-06671,ADV-0056,3,0.0573,11.7,94.3,88.9,79.0,62.4,49.3,38.9,24.3
CUS-06672,ADV-0205,1,0.0196,35.0,98.0,96.1,92.4,85.3,78.8,72.8,62.2
CUS-06672,ADV-0030,2,0.0198,34.7,98.0,96.1,92.3,85.2,78.7,72.6,61.9
CUS-06672,ADV-0202,3,0.0205,33.5,98.0,95.9,92.1,84.7,78.0,71.8,60.9
CUS-06673,ADV-0018,1,0.0336,20.3,96.6,93.4,87.2,76.1,66.4,57.9,44.0
CUS-06673,ADV-0065,2,0.0323,21.1,96.8,93.6,87.7,76.9,67.4,59.1,45.4
CUS-06673,ADV-0127,3,0.0327,20.8,96.7,93.6,87.5,76.6,67.1,58.7,45.0
CUS-06674,ADV-0223,1,0.0328,20.8,96.7,93.5,87.5,76.6,67.0,58.6,44.9
CUS-06674,ADV-0077,2,0.033,20.7,96.7,93.5,87.5,76.5,66.9,58.5,44.7
CUS-06674,ADV-0039,3,0.0336,20.3,96.6,93.4,87.2,76.1,66.4,57.9,44.0
CUS-06675,ADV-0171,1,0.0188,36.6,98.1,96.3,92.7,85.9,79.7,73.8,63.4
CUS-06675,ADV-0241,2,0.0181,37.9,98.2,96.4,93.0,86.4,80.3,74.6,64.5
CUS-06675,ADV-0074,3,0.0191,35.9,98.1,96.2,92.6,85.7,79.3,73.4,62.9
CUS-06676,ADV-0087,1,0.0464,14.6,95.4,90.9,82.7,68.4,56.5,46.7,31.9
CUS-06676,ADV-0123,2,0.0442,15.3,95.6,91.4,83.5,69.7,58.2,48.5,33.8
CUS-06676,ADV-0017,3,0.0452,15.0,95.5,91.2,83.1,69.1,57.4,47.7,33.0
CUS-06677,ADV-0186,1,0.0229,29.9,97.7,95.5,91.2,83.1,75.7,69.0,57.4
CUS-06677,ADV-0093,2,0.0236,29.0,97.6,95.3,90.9,82.6,75.0,68.2,56.3
CUS-06677,ADV-0196,3,0.0238,28.7,97.6,95.3,90.8,82.5,74.9,68.0,56.1
CUS-06678,ADV-0056,1,0.0284,24.1,97.2,94.4,89.1,79.4,70.8,63.1,50.1
CUS-06678,ADV-0239,2,0.0303,22.5,97.0,94.0,88.4,78.2,69.1,61.1,47.8
CUS-06678,ADV-0201,3,0.0298,22.9,97.0,94.1,88.6,78.5,69.5,61.6,48.3
CUS-06679,ADV-0202,1,0.0513,13.2,94.9,90.0,81.0,65.6,53.2,43.1,28.3
CUS-06679,ADV-0018,2,0.0517,13.0,94.8,89.9,80.9,65.4,52.9,42.7,27.9
CUS-06679,ADV-0169,3,0.0525,12.9,94.8,89.8,80.6,65.0,52.4,42.2,27.4
CUS-06680,ADV-0038,1,0.0225,30.4,97.7,95.5,91.3,83.3,76.1,69.4,57.9
CUS-06680,ADV-0064,2,0.023,29.8,97.7,95.5,91.1,83.0,75.6,68.9,57.2
CUS-06680,ADV-0225,3,0.0236,29.1,97.6,95.3,90.9,82.6,75.1,68.3,56.4
CUS-06681,ADV-0111,1,0.0216,31.8,97.8,95.7,91.6,84.0,77.0,70.5,59.2
CUS-06681,ADV-0140,2,0.0229,30.0,97.7,95.5,91.2,83.1,75.8,69.1,57.4
CUS-06681,ADV-0095,3,0.0224,30.5,97.8,95.6,91.3,83.4,76.2,69.5,58.0
CUS-06682,ADV-0028,1,0.0443,15.3,95.6,91.3,83.4,69.6,58.1,48.4,33.7
CUS-06682,ADV-0180,2,0.0442,15.3,95.6,91.4,83.5,69.6,58.1,48.5,33.8
CUS-06682,ADV-0044,3,0.0454,14.9,95.5,91.1,83.0,68.9,57.2,47.5,32.8
CUS-06683,ADV-0196,1,0.0122,56.2,98.8,97.6,95.2,90.6,86.3,82.1,74.4
CUS-06683,ADV-0149,2,0.0117,59.0,98.8,97.7,95.4,91.0,86.9,82.9,75.4
CUS-06683,ADV-0179,3,0.012,57.4,98.8,97.6,95.3,90.8,86.5,82.4,74.8
CUS-06684,ADV-0064,1,0.0242,28.3,97.6,95.2,90.7,82.2,74.6,67.6,55.6
CUS-06684,ADV-0055,2,0.0243,28.2,97.6,95.2,90.6,82.1,74.4,67.5,55.4
CUS-06684,ADV-0047,3,0.0232,29.5,97.7,95.4,91.0,82.9,75.4,68.7,56.9
CUS-06685,ADV-0022,1,0.0382,17.8,96.2,92.5,85.6,73.2,62.6,53.6,39.2
CUS-06685,ADV-0035,2,0.0364,18.7,96.4,92.8,86.2,74.3,64.1,55.2,41.0
CUS-06685,ADV-0191,3,0.0392,17.3,96.1,92.3,85.2,72.6,61.8,52.7,38.3
CUS-06686,ADV-0116,1,0.0664,10.1,93.4,87.2,76.0,57.7,43.9,33.3,19.2
CUS-06686,ADV-0022,2,0.0648,10.3,93.5,87.5,76.5,58.5,44.7,34.2,20.0
CUS-06686,ADV-0204,3,0.0667,10.0,93.3,87.1,75.9,57.6,43.7,33.2,19.1
CUS-06687,ADV-0229,1,0.0271,25.2,97.3,94.7,89.6,80.3,71.9,64.4,51.7
CUS-06687,ADV-0162,2,0.027,25.4,97.3,94.7,89.6,80.4,72.0,64.6,51.9
CUS-06687,ADV-0239,3,0.0285,24.0,97.1,94.4,89.1,79.3,70.7,63.0,49.9
CUS-06688,ADV-0206,1,0.0802,8.3,92.0,84.6,71.6,51.2,36.7,26.3,13.5
CUS-06688,ADV-0194,2,0.0834,8.0,91.7,84.0,70.6,49.8,35.2,24.8,12.4
CUS-06688,ADV-0036,3,0.0834,8.0,91.7,84.0,70.6,49.8,35.2,24.8,12.4
CUS-06689,ADV-0038,1,0.024,28.5,97.6,95.2,90.7,82.3,74.7,67.7,55.8
CUS-06689,ADV-0140,2,0.0247,27.7,97.5,95.1,90.5,81.8,74.0,67.0,54.8
CUS-06689,ADV-0209,3,0.0247,27.7,97.5,95.1,90.5,81.8,74.0,67.0,54.8
CUS-06690,ADV-0071,1,0.0299,22.8,97.0,94.1,88.6,78.4,69.5,61.5,48.2
CUS-06690,ADV-0056,2,0.028,24.5,97.2,94.5,89.3,79.7,71.2,63.5,50.6
CUS-06690,ADV-0025,3,0.0292,23.4,97.1,94.3,88.8,78.9,70.1,62.3,49.1
CUS-06691,ADV-0062,1,0.0406,16.7,95.9,92.0,84.7,71.8,60.8,51.5,37.0
CUS-06691,ADV-0032,2,0.04,17.0,96.0,92.2,84.9,72.1,61.3,52.0,37.5
CUS-06691,ADV-0030,3,0.0389,17.5,96.1,92.4,85.3,72.8,62.1,53.0,38.6
CUS-06692,ADV-0197,1,0.0566,11.9,94.3,89.0,79.2,62.7,49.7,39.3,24.7
CUS-06692,ADV-0032,2,0.057,11.8,94.3,88.9,79.1,62.5,49.4,39.1,24.4
CUS-06692,ADV-0030,3,0.0554,12.2,94.5,89.2,79.6,63.4,50.5,40.2,25.5
CUS-06693,ADV-0044,1,0.0634,10.6,93.7,87.7,76.9,59.2,45.6,35.1,20.8
CUS-06693,ADV-0053,2,0.0609,11.0,93.9,88.2,77.8,60.5,47.1,36.6,22.2
CUS-06693,ADV-0154,3,0.0612,11.0,93.9,88.1,77.7,60.3,46.8,36.4,21.9
CUS-06694,ADV-0038,1,0.0328,20.8,96.7,93.6,87.5,76.6,67.1,58.7,45.0
CUS-06694,ADV-0019,2,0.0345,19.7,96.5,93.2,86.9,75.5,65.6,57.0,43.1
CUS-06694,ADV-0096,3,0.0339,20.1,96.6,93.3,87.1,75.9,66.1,57.6,43.7
CUS-06695,ADV-0069,1,0.0137,50.4,98.6,97.3,94.6,89.6,84.8,80.2,71.9
CUS-06695,ADV-0171,2,0.0135,51.2,98.7,97.3,94.7,89.7,85.0,80.5,72.2
CUS-06695,ADV-0159,3,0.0136,50.7,98.6,97.3,94.7,89.6,84.9,80.4,72.0
CUS-06696,ADV-0099,1,0.0321,21.3,96.8,93.7,87.8,77.1,67.6,59.4,45.7
CUS-06696,ADV-0093,2,0.0336,20.3,96.6,93.4,87.2,76.1,66.4,57.9,44.1
CUS-06696,ADV-0082,3,0.0329,20.7,96.7,93.5,87.5,76.5,66.9,58.6,44.8
CUS-06697,ADV-0091,1,0.0272,25.1,97.3,94.6,89.5,80.2,71.8,64.3,51.5
CUS-06697,ADV-0170,2,0.0268,25.5,97.3,94.7,89.7,80.5,72.2,64.7,52.1
CUS-06697,ADV-0071,3,0.0281,24.3,97.2,94.5,89.2,79.6,71.1,63.4,50.5
CUS-06698,ADV-0009,1,0.0184,37.4,98.2,96.4,92.9,86.2,80.0,74.3,64.1
CUS-06698,ADV-0187,2,0.0183,37.6,98.2,96.4,92.9,86.3,80.1,74.4,64.2
CUS-06698,ADV-0179,3,0.0177,38.8,98.2,96.5,93.1,86.7,80.7,75.2,65.2
CUS-06699,ADV-0229,1,0.023,29.7,97.7,95.4,91.1,83.0,75.6,68.9,57.2
CUS-06699,ADV-0023,2,0.0237,28.9,97.6,95.3,90.8,82.5,75.0,68.1,56.2
CUS-06699,ADV-0071,3,0.0243,28.2,97.6,95.2,90.6,82.1,74.5,67.5,55.4
CUS-06700,ADV-0095,1,0.0119,57.9,98.8,97.6,95.3,90.9,86.6,82.6,75.0
CUS-06700,ADV-0240,2,0.012,57.4,98.8,97.6,95.3,90.8,86.5,82.4,74.8
CUS-06700,ADV-0063,3,0.0121,56.9,98.8,97.6,95.2,90.7,86.4,82.3,74.7
CUS-06701,ADV-0088,1,0.04,17.0,96.0,92.2,84.9,72.1,61.3,52.0,37.5
CUS-06701,ADV-0180,2,0.0389,17.5,96.1,92.4,85.3,72.8,62.2,53.0,38.6
CUS-06701,ADV-0053,3,0.0383,17.7,96.2,92.5,85.5,73.2,62.6,53.5,39.2
CUS-06702,ADV-0131,1,0.0314,21.7,96.9,93.8,88.0,77.5,68.2,60.0,46.5
CUS-06702,ADV-0196,2,0.0319,21.4,96.8,93.7,87.9,77.2,67.8,59.6,46.0
CUS-06702,ADV-0142,3,0.0318,21.4,96.8,93.7,87.9,77.2,67.8,59.6,46.0
CUS-06703,ADV-0205,1,0.0275,24.9,97.3,94.6,89.5,80.0,71.6,64.0,51.3
CUS-06703,ADV-0066,2,0.0281,24.3,97.2,94.5,89.2,79.6,71.1,63.4,50.5
CUS-06703,ADV-0246,3,0.0282,24.2,97.2,94.4,89.2,79.6,71.0,63.3,50.3
CUS-06704,ADV-0006,1,0.0454,14.9,95.5,91.1,83.0,68.9,57.2,47.5,32.8
CUS-06704,ADV-0030,2,0.0429,15.8,95.7,91.6,83.9,70.4,59.1,49.6,34.9
CUS-06704,ADV-0127,3,0.0436,15.5,95.6,91.5,83.7,70.0,58.5,49.0,34.3
CUS-06705,ADV-0073,1,0.0614,10.9,93.9,88.1,77.6,60.2,46.7,36.3,21.9
CUS-06705,ADV-0097,2,0.0598,11.2,94.0,88.4,78.1,61.0,47.7,37.3,22.7
CUS-06705,ADV-0168,3,0.0609,11.0,93.9,88.2,77.8,60.5,47.0,36.6,22.1
CUS-06706,ADV-0018,1,0.0583,11.5,94.2,88.7,78.6,61.9,48.7,38.3,23.7
CUS-06706,ADV-0236,2,0.0599,11.2,94.0,88.4,78.1,61.0,47.7,37.2,22.7
CUS-06706,ADV-0135,3,0.0562,12.0,94.4,89.1,79.3,63.0,50.0,39.6,25.0
CUS-06707,ADV-0229,1,0.0157,43.7,98.4,96.9,93.9,88.1,82.7,77.6,68.4
CUS-06707,ADV-0056,2,0.0155,44.4,98.5,96.9,93.9,88.3,82.9,77.9,68.8
CUS-06707,ADV-0162,3,0.0156,44.0,98.4,96.9,93.9,88.2,82.8,77.7,68.5
CUS-06708,ADV-0186,1,0.0118,58.2,98.8,97.6,95.3,90.9,86.7,82.6,75.1
CUS-06708,ADV-0196,2,0.0123,55.8,98.8,97.5,95.2,90.5,86.2,82.0,74.2
CUS-06708,ADV-0150,3,0.0125,55.3,98.8,97.5,95.1,90.5,86.0,81.8,74.0
CUS-06709,ADV-0006,1,0.0518,13.0,94.8,89.9,80.8,65.4,52.8,42.7,27.9
CUS-06709,ADV-0032,2,0.0503,13.4,95.0,90.2,81.4,66.2,53.9,43.8,29.0
CUS-06709,ADV-0090,3,0.0509,13.3,94.9,90.1,81.2,65.9,53.5,43.4,28.6
CUS-06710,ADV-0244,1,0.0222,30.8,97.8,95.6,91.4,83.5,76.4,69.8,58.3
CUS-06710,ADV-0183,2,0.0237,28.9,97.6,95.3,90.8,82.5,75.0,68.1,56.2
CUS-06710,ADV-0166,3,0.0235,29.1,97.6,95.4,90.9,82.7,75.2,68.3,56.5
CUS-06711,ADV-0038,1,0.0279,24.5,97.2,94.5,89.3,79.8,71.2,63.6,50.7
CUS-06711,ADV-0111,2,0.0271,25.3,97.3,94.7,89.6,80.3,72.0,64.5,51.8
CUS-06711,ADV-0155,3,0.029,23.5,97.1,94.3,88.9,79.0,70.2,62.4,49.3
CUS-06712,ADV-0176,1,0.0555,12.1,94.4,89.2,79.6,63.3,50.4,40.1,25.4
CUS-06712,ADV-0202,2,0.0563,12.0,94.4,89.1,79.3,62.9,49.9,39.6,24.9
CUS-06712,ADV-0086,3,0.057,11.8,94.3,88.9,79.1,62.5,49.4,39.1,24.4
CUS-06713,ADV-0117,1,0.0472,14.3,95.3,90.8,82.4,67.9,56.0,46.1,31.3
CUS-06713,ADV-0077,2,0.0456,14.9,95.4,91.1,83.0,68.9,57.1,47.4,32.6
CUS-06713,ADV-0246,3,0.0457,14.8,95.4,91.1,82.9,68.8,57.1,47.3,32.6
CUS-06714,ADV-0111,1,0.0161,42.7,98.4,96.8,93.7,87.8,82.3,77.1,67.8
CUS-06714,ADV-0096,2,0.0172,40.0,98.3,96.6,93.3,87.1,81.2,75.8,66.0
CUS-06714,ADV-0240,3,0.0169,40.7,98.3,96.7,93.4,87.3,81.5,76.1,66.4
CUS-06715,ADV-0030,1,0.0335,20.4,96.7,93.4,87.3,76.2,66.5,58.0,44.2
CUS-06715,ADV-0233,2,0.0348,19.6,96.5,93.2,86.8,75.3,65.4,56.7,42.7
CUS-06715,ADV-0176,3,0.0342,19.9,96.6,93.3,87.0,75.7,65.9,57.3,43.4
CUS-06716,ADV-0039,1,0.0456,14.8,95.4,91.1,83.0,68.8,57.1,47.4,32.6
CUS-06716,ADV-0206,2,0.0449,15.1,95.5,91.2,83.2,69.2,57.6,47.9,33.2
CUS-06716,ADV-0036,3,0.0467,14.5,95.3,90.9,82.6,68.2,56.3,46.5,31.7
CUS-06717,ADV-0092,1,0.0469,14.4,95.3,90.8,82.5,68.1,56.2,46.4,31.6
CUS-06717,ADV-0180,2,0.0462,14.7,95.4,91.0,82.8,68.5,56.7,46.9,32.2
CUS-06717,ADV-0022,3,0.0457,14.8,95.4,91.1,82.9,68.8,57.0,47.3,32.5
CUS-06718,ADV-0060,1,0.0548,12.3,94.5,89.3,79.8,63.7,50.9,40.6,25.9
CUS-06718,ADV-0100,2,0.0537,12.6,94.6,89.6,80.2,64.3,51.6,41.4,26.6
CUS-06718,ADV-0203,3,0.0549,12.3,94.5,89.3,79.8,63.6,50.8,40.5,25.8
CUS-06719,ADV-0038,1,0.0164,41.9,98.4,96.7,93.6,87.6,82.0,76.7,67.2
CUS-06719,ADV-0140,2,0.0169,40.7,98.3,96.7,93.4,87.3,81.5,76.2,66.5
CUS-06719,ADV-0064,3,0.0167,41.1,98.3,96.7,93.5,87.4,81.7,76.3,66.7
CUS-06720,ADV-0011,1,0.0238,28.8,97.6,95.3,90.8,82.5,74.9,68.0,56.1
CUS-06720,ADV-0074,2,0.0242,28.3,97.6,95.2,90.7,82.2,74.5,67.5,55.5
CUS-06720,ADV-0076,3,0.0241,28.5,97.6,95.2,90.7,82.3,74.7,67.7,55.7
CUS-06721,ADV-0182,1,0.0476,14.2,95.2,90.7,82.3,67.7,55.7,45.9,31.1
CUS-06721,ADV-0146,2,0.0485,13.9,95.1,90.5,82.0,67.2,55.1,45.1,30.3
CUS-06721,ADV-0014,3,0.0476,14.2,95.2,90.7,82.3,67.7,55.7,45.9,31.1
CUS-06722,ADV-0111,1,0.0175,39.4,98.3,96.5,93.2,86.9,81.0,75.5,65.5
CUS-06722,ADV-0055,2,0.0184,37.2,98.2,96.3,92.8,86.2,80.0,74.2,64.0
CUS-06722,ADV-0244,3,0.0173,39.6,98.3,96.6,93.2,86.9,81.1,75.6,65.7
CUS-06723,ADV-0038,1,0.0236,29.1,97.6,95.3,90.9,82.6,75.1,68.3,56.4
CUS-06723,ADV-0096,2,0.0244,28.1,97.6,95.2,90.6,82.1,74.3,67.3,55.3
CUS-06723,ADV-0244,3,0.0227,30.2,97.7,95.5,91.2,83.2,75.9,69.2,57.6
CUS-06724,ADV-0131,1,0.0355,19.2,96.4,93.0,86.5,74.9,64.8,56.1,42.0
CUS-06724,ADV-0011,2,0.0351,19.4,96.5,93.1,86.7,75.1,65.1,56.4,42.4
CUS-06724,ADV-0159,3,0.0355,19.2,96.5,93.0,86.6,74.9,64.8,56.1,42.0
CUS-06725,ADV-0228,1,0.0474,14.3,95.3,90.7,82.3,67.8,55.8,46.0,31.2
CUS-06725,ADV-0057,2,0.0486,13.9,95.1,90.5,81.9,67.2,55.0,45.1,30.3
