customer_id,journey_id,polarity,feature,contribution
CUS-05347,JNY-05347,negative,Region demand,0.04
CUS-05348,JNY-05348,positive,CV progress,0.806
CUS-05348,JNY-05348,positive,SMS reply rate,0.358
CUS-05348,JNY-05348,positive,Adviser sessions attended,0.35
CUS-05348,JNY-05348,negative,Open barriers,-0.8
CUS-05348,JNY-05348,negative,Region demand,-0.048
CUS-05348,JNY-05348,negative,Vacancies engaged,0.0
CUS-05349,JNY-05349,positive,CV progress,0.698
CUS-05349,JNY-05349,positive,Push open rate,0.418
CUS-05349,JNY-05349,positive,Adviser sessions attended,0.35
CUS-05349,JNY-05349,negative,Open barriers,-1.6
CUS-05349,JNY-05349,negative,Region demand,-0.032
CUS-05349,JNY-05349,negative,Sector demand,0.125
CUS-05350,JNY-05350,positive,SMS reply rate,1.108
CUS-05350,JNY-05350,positive,CV progress,0.981
CUS-05350,JNY-05350,positive,Adviser sessions attended,0.7
CUS-05350,JNY-05350,negative,Region demand,-0.048
CUS-05350,JNY-05350,negative,Open barriers,-0.0
CUS-05350,JNY-05350,negative,Sector demand,0.15
CUS-05351,JNY-05351,positive,CV progress,0.515
CUS-05351,JNY-05351,positive,Vacancies engaged,0.48
CUS-05351,JNY-05351,positive,SMS reply rate,0.36
CUS-05351,JNY-05351,negative,Open barriers,-1.2
CUS-05351,JNY-05351,negative,Region demand,-0.02
CUS-05351,JNY-05351,negative,Sector demand,-0.01
CUS-05352,JNY-05352,positive,SMS reply rate,1.358
CUS-05352,JNY-05352,positive,CV progress,0.958
CUS-05352,JNY-05352,positive,Push open rate,0.49
CUS-05352,JNY-05352,negative,Region demand,-0.032
CUS-05352,JNY-05352,negative,Open barriers,-0.0
CUS-05352,JNY-05352,negative,Sector demand,0.0
CUS-05353,JNY-05353,positive,SMS reply rate,1.31
CUS-05353,JNY-05353,positive,CV progress,1.168
CUS-05353,JNY-05353,positive,Adviser sessions attended,0.7
CUS-05353,JNY-05353,negative,Region demand,-0.032
CUS-05353,JNY-05353,negative,Open barriers,-0.0
CUS-05353,JNY-05353,negative,Sector demand,0.0
CUS-05354,JNY-05354,positive,SMS reply rate,1.046
CUS-05354,JNY-05354,positive,CV progress,0.981
CUS-05354,JNY-05354,positive,Adviser sessions attended,0.7
CUS-05354,JNY-05354,negative,Sector demand,-0.04
CUS-05354,JNY-05354,negative,Open barriers,-0.0
CUS-05354,JNY-05354,negative,Region demand,0.072
CUS-05355,JNY-05355,positive,CV progress,0.659
CUS-05355,JNY-05355,positive,SMS reply rate,0.536
CUS-05355,JNY-05355,positive,Vacancies engaged,0.48
CUS-05355,JNY-05355,negative,Open barriers,-1.6
CUS-05355,JNY-05355,negative,Action plan completion,0.0
CUS-05355,JNY-05355,negative,Adviser sessions attended,0.0
CUS-05356,JNY-05356,positive,CV progress,0.571
CUS-05356,JNY-05356,positive,Adviser sessions attended,0.35
CUS-05356,JNY-05356,positive,SMS reply rate,0.344
CUS-05356,JNY-05356,negative,Open barriers,-1.6
CUS-05356,JNY-05356,negative,Region demand,-0.02
CUS-05356,JNY-05356,negative,Action plan completion,0.0
CUS-05357,JNY-05357,positive,CV progress,0.652
CUS-05357,JNY-05357,positive,Push open rate,0.38
CUS-05357,JNY-05357,positive,Adviser sessions attended,0.35
CUS-05357,JNY-05357,negative,Open barriers,-0.8
CUS-05357,JNY-05357,negative,Sector demand,-0.04
CUS-05357,JNY-05357,negative,Action plan completion,0.0
CUS-05358,JNY-05358,positive,SMS reply rate,0.726
CUS-05358,JNY-05358,positive,CV progress,0.369
CUS-05358,JNY-05358,positive,Push open rate,0.245
CUS-05358,JNY-05358,negative,Open barriers,-1.6
CUS-05358,JNY-05358,negative,Sector demand,-0.04
CUS-05358,JNY-05358,negative,Region demand,-0.02
CUS-05359,JNY-05359,positive,Vacancies engaged,0.48
CUS-05359,JNY-05359,positive,CV progress,0.383
CUS-05359,JNY-05359,positive,SMS reply rate,0.31
CUS-05359,JNY-05359,negative,Open barriers,-1.6
CUS-05359,JNY-05359,negative,Region demand,-0.02
CUS-05359,JNY-05359,negative,Action plan completion,0.0
CUS-05360,JNY-05360,positive,CV progress,0.711
CUS-05360,JNY-05360,positive,SMS reply rate,0.53
CUS-05360,JNY-05360,positive,Adviser sessions attended,0.35
CUS-05360,JNY-05360,negative,Open barriers,-1.2
CUS-05360,JNY-05360,negative,Sector demand,-0.075
CUS-05360,JNY-05360,negative,Action plan completion,0.0
CUS-05361,JNY-05361,positive,SMS reply rate,0.376
CUS-05361,JNY-05361,positive,Push open rate,0.359
CUS-05361,JNY-05361,positive,Adviser sessions attended,0.35
CUS-05361,JNY-05361,negative,Open barriers,-1.2
CUS-05361,JNY-05361,negative,Region demand,-0.048
CUS-05361,JNY-05361,negative,Sector demand,0.125
CUS-05362,JNY-05362,positive,SMS reply rate,0.738
CUS-05362,JNY-05362,positive,CV progress,0.648
CUS-05362,JNY-05362,positive,Vacancies engaged,0.48
CUS-05362,JNY-05362,negative,Open barriers,-0.8
CUS-05362,JNY-05362,negative,Action plan completion,0.0
CUS-05362,JNY-05362,negative,Sector demand,0.0
CUS-05363,JNY-05363,positive,SMS reply rate,1.974
CUS-05363,JNY-05363,positive,Vacancies engaged,1.6
CUS-05363,JNY-05363,positive,CV progress,1.593
CUS-05363,JNY-05363,negative,Region demand,-0.02
CUS-05363,JNY-05363,negative,Open barriers,-0.0
CUS-05363,JNY-05363,negative,Sector demand,0.025
CUS-05364,JNY-05364,positive,SMS reply rate,0.906
CUS-05364,JNY-05364,positive,CV progress,0.878
CUS-05364,JNY-05364,positive,Adviser sessions attended,0.7
CUS-05364,JNY-05364,negative,Region demand,-0.032
CUS-05364,JNY-05364,negative,Open barriers,-0.0
CUS-05364,JNY-05364,negative,Sector demand,0.15
CUS-05365,JNY-05365,positive,SMS reply rate,0.484
CUS-05365,JNY-05365,positive,CV progress,0.355
CUS-05365,JNY-05365,positive,Vacancies engaged,0.32
CUS-05365,JNY-05365,negative,Open barriers,-1.6
CUS-05365,JNY-05365,negative,Sector demand,-0.04
CUS-05365,JNY-05365,negative,Region demand,-0.02
CUS-05366,JNY-05366,positive,CV progress,0.673
CUS-05366,JNY-05366,positive,SMS reply rate,0.426
CUS-05366,JNY-05366,positive,Push open rate,0.364
CUS-05366,JNY-05366,negative,Open barriers,-1.6
CUS-05366,JNY-05366,negative,Region demand,-0.032
CUS-05366,JNY-05366,negative,Action plan completion,0.0
CUS-05367,JNY-05367,positive,CV progress,0.497
CUS-05367,JNY-05367,positive,Vacancies engaged,0.48
CUS-05367,JNY-05367,positive,Action plan completion,0.3
CUS-05367,JNY-05367,negative,Open barriers,-0.8
CUS-05367,JNY-05367,negative,Sector demand,-0.075
CUS-05367,JNY-05367,negative,Adviser sessions attended,0.0
CUS-05368,JNY-05368,positive,CV progress,0.695
CUS-05368,JNY-05368,positive,Vacancies engaged,0.48
CUS-05368,JNY-05368,positive,Adviser sessions attended,0.35
CUS-05368,JNY-05368,negative,Open barriers,-0.8
CUS-05368,JNY-05368,negative,Sector demand,-0.04
CUS-05368,JNY-05368,negative,Region demand,-0.032
CUS-05369,JNY-05369,positive,SMS reply rate,0.704
CUS-05369,JNY-05369,positive,Vacancies engaged,0.48
CUS-05369,JNY-05369,positive,CV progress,0.473
CUS-05369,JNY-05369,negative,Open barriers,-1.6
CUS-05369,JNY-05369,negative,Adviser sessions attended,0.0
CUS-05369,JNY-05369,negative,Region demand,0.04
CUS-05370,JNY-05370,positive,SMS reply rate,1.39
CUS-05370,JNY-05370,positive,Vacancies engaged,0.8
CUS-05370,JNY-05370,positive,CV progress,0.738
CUS-05370,JNY-05370,negative,Sector demand,-0.04
CUS-05370,JNY-05370,negative,Region demand,-0.032
CUS-05370,JNY-05370,negative,Open barriers,-0.0
CUS-05371,JNY-05371,positive,Vacancies engaged,1.92
CUS-05371,JNY-05371,positive,CV progress,1.791
CUS-05371,JNY-05371,positive,SMS reply rate,1.72
CUS-05371,JNY-05371,negative,Open barriers,-0.0
CUS-05371,JNY-05371,negative,Region demand,0.072
CUS-05371,JNY-05371,negative,Sector demand,0.125
CUS-05372,JNY-05372,positive,CV progress,0.68
CUS-05372,JNY-05372,positive,Adviser sessions attended,0.35
CUS-05372,JNY-05372,positive,SMS reply rate,0.326
CUS-05372,JNY-05372,negative,Open barriers,-1.6
CUS-05372,JNY-05372,negative,Region demand,-0.02
CUS-05372,JNY-05372,negative,Sector demand,-0.01
CUS-05373,JNY-05373,positive,CV progress,0.565
CUS-05373,JNY-05373,positive,SMS reply rate,0.516
CUS-05373,JNY-05373,positive,Adviser sessions attended,0.35
CUS-05373,JNY-05373,negative,Open barriers,-1.2
CUS-05373,JNY-05373,negative,Region demand,-0.032
CUS-05373,JNY-05373,negative,Action plan completion,0.0
CUS-05374,JNY-05374,positive,SMS reply rate,1.216
CUS-05374,JNY-05374,positive,CV progress,1.066
CUS-05374,JNY-05374,positive,Push open rate,0.749
CUS-05374,JNY-05374,negative,Open barriers,-0.4
CUS-05374,JNY-05374,negative,Sector demand,0.0
CUS-05374,JNY-05374,negative,Region demand,0.04
CUS-05375,JNY-05375,positive,SMS reply rate,0.768
CUS-05375,JNY-05375,positive,CV progress,0.751
CUS-05375,JNY-05375,positive,Vacancies engaged,0.48
CUS-05375,JNY-05375,negative,Open barriers,-1.2
CUS-05375,JNY-05375,negative,Sector demand,-0.075
CUS-05375,JNY-05375,negative,Region demand,0.04
CUS-05376,JNY-05376,positive,Vacancies engaged,1.92
CUS-05376,JNY-05376,positive,SMS reply rate,1.764
CUS-05376,JNY-05376,positive,CV progress,1.543
CUS-05376,JNY-05376,negative,Region demand,-0.02
CUS-05376,JNY-05376,negative,Open barriers,-0.0
CUS-05376,JNY-05376,negative,Sector demand,0.15
CUS-05377,JNY-05377,positive,Vacancies engaged,0.48
CUS-05377,JNY-05377,positive,CV progress,0.328
CUS-05377,JNY-05377,positive,SMS reply rate,0.222
CUS-05377,JNY-05377,negative,Open barriers,-1.2
CUS-05377,JNY-05377,negative,Sector demand,-0.075
CUS-05377,JNY-05377,negative,Region demand,-0.02
CUS-05378,JNY-05378,positive,SMS reply rate,0.58
CUS-05378,JNY-05378,positive,CV progress,0.554
CUS-05378,JNY-05378,positive,Adviser sessions attended,0.35
CUS-05378,JNY-05378,negative,Open barriers,-1.6
CUS-05378,JNY-05378,negative,Region demand,-0.048
CUS-05378,JNY-05378,negative,Action plan completion,0.0
CUS-05379,JNY-05379,positive,SMS reply rate,1.082
CUS-05379,JNY-05379,positive,CV progress,0.927
CUS-05379,JNY-05379,positive,Push open rate,0.715
CUS-05379,JNY-05379,negative,Region demand,-0.02
CUS-05379,JNY-05379,negative,Open barriers,-0.0
CUS-05379,JNY-05379,negative,Sector demand,0.0
CUS-05380,JNY-05380,positive,SMS reply rate,0.768
CUS-05380,JNY-05380,positive,CV progress,0.59
CUS-05380,JNY-05380,positive,Vacancies engaged,0.48
CUS-05380,JNY-05380,negative,Open barriers,-1.6
CUS-05380,JNY-05380,negative,Sector demand,-0.075
CUS-05380,JNY-05380,negative,Region demand,-0.032
CUS-05381,JNY-05381,positive,CV progress,0.684
CUS-05381,JNY-05381,positive,SMS reply rate,0.43
CUS-05381,JNY-05381,positive,Adviser sessions attended,0.35
CUS-05381,JNY-05381,negative,Open barriers,-1.2
CUS-05381,JNY-05381,negative,Action plan completion,0.0
CUS-05381,JNY-05381,negative,Vacancies engaged,0.0
CUS-05382,JNY-05382,positive,CV progress,0.729
CUS-05382,JNY-05382,positive,SMS reply rate,0.554
CUS-05382,JNY-05382,positive,Adviser sessions attended,0.35
CUS-05382,JNY-05382,negative,Open barriers,-0.8
CUS-05382,JNY-05382,negative,Region demand,-0.032
CUS-05382,JNY-05382,negative,Push open rate,0.071
CUS-05383,JNY-05383,positive,Vacancies engaged,0.48
CUS-05383,JNY-05383,positive,SMS reply rate,0.428
CUS-05383,JNY-05383,positive,Adviser sessions attended,0.35
CUS-05383,JNY-05383,negative,Open barriers,-1.2
CUS-05383,JNY-05383,negative,Region demand,-0.048
CUS-05383,JNY-05383,negative,Action plan completion,0.0
CUS-05384,JNY-05384,positive,SMS reply rate,0.678
CUS-05384,JNY-05384,positive,CV progress,0.614
CUS-05384,JNY-05384,positive,Push open rate,0.396
CUS-05384,JNY-05384,negative,Open barriers,-1.2
CUS-05384,JNY-05384,negative,Region demand,-0.02
CUS-05384,JNY-05384,negative,Adviser sessions attended,0.0
CUS-05385,JNY-05385,positive,CV progress,0.529
CUS-05385,JNY-05385,positive,Vacancies engaged,0.48
CUS-05385,JNY-05385,positive,SMS reply rate,0.432
CUS-05385,JNY-05385,negative,Open barriers,-1.2
CUS-05385,JNY-05385,negative,Sector demand,-0.075
CUS-05385,JNY-05385,negative,Region demand,-0.048
CUS-05386,JNY-05386,positive,CV progress,0.722
CUS-05386,JNY-05386,positive,SMS reply rate,0.68
CUS-05386,JNY-05386,positive,Adviser sessions attended,0.35
CUS-05386,JNY-05386,negative,Open barriers,-1.2
CUS-05386,JNY-05386,negative,Region demand,0.04
CUS-05386,JNY-05386,negative,Sector demand,0.05
CUS-05387,JNY-05387,positive,CV progress,1.267
CUS-05387,JNY-05387,positive,SMS reply rate,0.956
CUS-05387,JNY-05387,positive,Push open rate,0.74
CUS-05387,JNY-05387,negative,Region demand,-0.032
CUS-05387,JNY-05387,negative,Open barriers,-0.0
CUS-05387,JNY-05387,negative,Sector demand,0.05
CUS-05388,JNY-05388,positive,SMS reply rate,0.954
CUS-05388,JNY-05388,positive,CV progress,0.747
CUS-05388,JNY-05388,positive,Adviser sessions attended,0.7
CUS-05388,JNY-05388,negative,Open barriers,-0.0
CUS-05388,JNY-05388,negative,Region demand,0.04
CUS-05388,JNY-05388,negative,Sector demand,0.075
CUS-05389,JNY-05389,positive,CV progress,0.684
CUS-05389,JNY-05389,positive,Adviser sessions attended,0.35
CUS-05389,JNY-05389,positive,SMS reply rate,0.228
CUS-05389,JNY-05389,negative,Open barriers,-1.6
CUS-05389,JNY-05389,negative,Sector demand,-0.05
CUS-05389,JNY-05389,negative,Region demand,-0.02
CUS-05390,JNY-05390,positive,CV progress,1.19
CUS-05390,JNY-05390,positive,SMS reply rate,0.958
CUS-05390,JNY-05390,positive,Push open rate,0.776
CUS-05390,JNY-05390,negative,Region demand,-0.032
CUS-05390,JNY-05390,negative,Sector demand,-0.01
CUS-05390,JNY-05390,negative,Open barriers,-0.0
CUS-05391,JNY-05391,positive,SMS reply rate,0.448
CUS-05391,JNY-05391,positive,Adviser sessions attended,0.35
CUS-05391,JNY-05391,positive,Push open rate,0.337
CUS-05391,JNY-05391,negative,Open barriers,-0.8
CUS-05391,JNY-05391,negative,Action plan completion,0.0
CUS-05391,JNY-05391,negative,Region demand,0.072
CUS-05392,JNY-05392,positive,CV progress,0.79
CUS-05392,JNY-05392,positive,Push open rate,0.383
CUS-05392,JNY-05392,positive,SMS reply rate,0.27
CUS-05392,JNY-05392,negative,Open barriers,-0.8
CUS-05392,JNY-05392,negative,Action plan completion,0.0
CUS-05392,JNY-05392,negative,Adviser sessions attended,0.0
CUS-05393,JNY-05393,positive,CV progress,0.742
CUS-05393,JNY-05393,positive,SMS reply rate,0.382
CUS-05393,JNY-05393,positive,Adviser sessions attended,0.35
CUS-05393,JNY-05393,negative,Open barriers,-1.2
CUS-05393,JNY-05393,negative,Region demand,-0.02
CUS-05393,JNY-05393,negative,Vacancies engaged,0.0
CUS-05394,JNY-05394,positive,CV progress,0.628
CUS-05394,JNY-05394,positive,SMS reply rate,0.326
CUS-05394,JNY-05394,positive,Push open rate,0.227
CUS-05394,JNY-05394,negative,Open barriers,-0.8
CUS-05394,JNY-05394,negative,Action plan completion,0.0
CUS-05394,JNY-05394,negative,Adviser sessions attended,0.0
CUS-05395,JNY-05395,positive,Adviser sessions attended,0.35
CUS-05395,JNY-05395,positive,CV progress,0.259
CUS-05395,JNY-05395,positive,SMS reply rate,0.232
CUS-05395,JNY-05395,negative,Open barriers,-1.2
CUS-05395,JNY-05395,negative,Sector demand,-0.05
CUS-05395,JNY-05395,negative,Region demand,-0.02
CUS-05396,JNY-05396,positive,SMS reply rate,1.094
CUS-05396,JNY-05396,positive,CV progress,0.868
CUS-05396,JNY-05396,positive,Adviser sessions attended,0.7
CUS-05396,JNY-05396,negative,Sector demand,-0.01
CUS-05396,JNY-05396,negative,Open barriers,-0.0
CUS-05396,JNY-05396,negative,Region demand,0.04
CUS-05397,JNY-05397,positive,SMS reply rate,1.394
CUS-05397,JNY-05397,positive,CV progress,1.323
CUS-05397,JNY-05397,positive,Push open rate,0.761
CUS-05397,JNY-05397,negative,Sector demand,-0.075
CUS-05397,JNY-05397,negative,Region demand,-0.02
CUS-05397,JNY-05397,negative,Open barriers,-0.0
CUS-05398,JNY-05398,positive,SMS reply rate,1.908
CUS-05398,JNY-05398,positive,CV progress,1.494
CUS-05398,JNY-05398,positive,Push open rate,0.962
CUS-05398,JNY-05398,negative,Sector demand,-0.05
CUS-05398,JNY-05398,negative,Open barriers,-0.0
CUS-05398,JNY-05398,negative,Region demand,0.072
CUS-05399,JNY-05399,positive,SMS reply rate,1.398
CUS-05399,JNY-05399,positive,CV progress,1.168
CUS-05399,JNY-05399,positive,Adviser sessions attended,0.7
CUS-05399,JNY-05399,negative,Open barriers,-0.8
CUS-05399,JNY-05399,negative,Region demand,-0.032
CUS-05399,JNY-05399,negative,Sector demand,0.125
CUS-05400,JNY-05400,positive,SMS reply rate,0.692
CUS-05400,JNY-05400,positive,CV progress,0.67
CUS-05400,JNY-05400,positive,Push open rate,0.376
CUS-05400,JNY-05400,negative,Open barriers,-1.2
CUS-05400,JNY-05400,negative,Sector demand,0.025
CUS-05400,JNY-05400,negative,Region demand,0.04
CUS-05401,JNY-05401,positive,SMS reply rate,1.616
CUS-05401,JNY-05401,positive,CV progress,1.595
CUS-05401,JNY-05401,positive,Vacancies engaged,1.28
CUS-05401,JNY-05401,negative,Open barriers,-0.0
CUS-05401,JNY-05401,negative,Region demand,0.072
CUS-05401,JNY-05401,negative,Sector demand,0.125
CUS-05402,JNY-05402,positive,SMS reply rate,1.338
CUS-05402,JNY-05402,positive,CV progress,1.327
CUS-05402,JNY-05402,positive,Adviser sessions attended,0.7
CUS-05402,JNY-05402,negative,Region demand,-0.048
CUS-05402,JNY-05402,negative,Open barriers,-0.0
CUS-05402,JNY-05402,negative,Sector demand,0.025
CUS-05403,JNY-05403,positive,SMS reply rate,0.626
CUS-05403,JNY-05403,positive,Action plan completion,0.3
CUS-05403,JNY-05403,positive,CV progress,0.297
CUS-05403,JNY-05403,negative,Open barriers,-1.6
CUS-05403,JNY-05403,negative,Adviser sessions attended,0.0
CUS-05403,JNY-05403,negative,Sector demand,0.025
CUS-05404,JNY-05404,positive,CV progress,1.282
CUS-05404,JNY-05404,positive,SMS reply rate,0.944
CUS-05404,JNY-05404,positive,Push open rate,0.701
CUS-05404,JNY-05404,negative,Region demand,-0.02
CUS-05404,JNY-05404,negative,Open barriers,-0.0
CUS-05404,JNY-05404,negative,Sector demand,0.125
CUS-05405,JNY-05405,positive,CV progress,0.806
CUS-05405,JNY-05405,positive,SMS reply rate,0.59
CUS-05405,JNY-05405,positive,Vacancies engaged,0.48
CUS-05405,JNY-05405,negative,Open barriers,-1.6
CUS-05405,JNY-05405,negative,Region demand,-0.02
CUS-05405,JNY-05405,negative,Action plan completion,0.0
CUS-05406,JNY-05406,positive,CV progress,0.558
CUS-05406,JNY-05406,positive,SMS reply rate,0.378
CUS-05406,JNY-05406,positive,Adviser sessions attended,0.35
CUS-05406,JNY-05406,negative,Open barriers,-1.6
CUS-05406,JNY-05406,negative,Region demand,-0.02
CUS-05406,JNY-05406,negative,Action plan completion,0.0
CUS-05407,JNY-05407,positive,Push open rate,0.397
CUS-05407,JNY-05407,positive,SMS reply rate,0.358
CUS-05407,JNY-05407,positive,Adviser sessions attended,0.35
CUS-05407,JNY-05407,negative,Open barriers,-1.6
CUS-05407,JNY-05407,negative,Sector demand,-0.075
CUS-05407,JNY-05407,negative,Vacancies engaged,0.0
CUS-05408,JNY-05408,positive,SMS reply rate,0.546
CUS-05408,JNY-05408,positive,Push open rate,0.394
CUS-05408,JNY-05408,positive,CV progress,0.358
CUS-05408,JNY-05408,negative,Open barriers,-1.6
CUS-05408,JNY-05408,negative,Region demand,-0.032
CUS-05408,JNY-05408,negative,Action plan completion,0.0
CUS-05409,JNY-05409,positive,CV progress,1.125
CUS-05409,JNY-05409,positive,SMS reply rate,0.92
CUS-05409,JNY-05409,positive,Adviser sessions attended,0.7
CUS-05409,JNY-05409,negative,Open barriers,-0.0
CUS-05409,JNY-05409,negative,Region demand,0.04
CUS-05409,JNY-05409,negative,Sector demand,0.15
CUS-05410,JNY-05410,positive,SMS reply rate,1.734
CUS-05410,JNY-05410,positive,CV progress,1.615
CUS-05410,JNY-05410,positive,Push open rate,1.045
CUS-05410,JNY-05410,negative,Region demand,-0.032
CUS-05410,JNY-05410,negative,Open barriers,-0.0
