journey_id,customer_id,adviser_id,region_key,started_date,current_stage,journey_state,success_probability,scenario_band,outcome,days_to_placement,placed_date,sustainability_pct,sms_reply_pct,push_open_pct,plan_completion_3,cv_progress_pct,vacancies_saved,sessions_attended_3,open_barriers
JNY-06766,CUS-06766,ADV-0123,south-east-london,2025-11-25,jobmatch,Failure,16.1,atrisk,Placed - dropped,115,2026-03-20,34,36.3,6.6,1,11.7,3,1,3
JNY-06767,CUS-06767,ADV-0108,south-east-london,2025-12-10,actionplan,Paused,26.7,atrisk,Ongoing,0,1970-01-01,38,29.3,25.9,0,33.4,2,1,4
JNY-06768,CUS-06768,ADV-0240,wales,2025-09-04,insupport,Success,95.5,drifting,Sustained 6mo+,66,2025-11-09,58,65.4,62.1,2,69.7,5,1,0
JNY-06769,CUS-06769,ADV-0242,south-yorkshire,2026-05-10,diagnostic,Failure,5.7,atrisk,Withdrawn,133,2026-09-20,19,24.5,29.0,0,41.9,1,1,4
JNY-06770,CUS-06770,ADV-0141,north-london,2025-10-20,diagnostic,Stalled,23.9,atrisk,Ongoing,0,1970-01-01,44,39.7,22.6,1,29.7,3,1,3
JNY-06771,CUS-06771,ADV-0155,wales,2026-03-03,jobmatch,Failure,6.6,atrisk,Withdrawn,141,2026-07-22,35,37.2,21.2,1,29.8,0,1,4
JNY-06772,CUS-06772,ADV-0206,south-east-london,2025-12-28,actionplan,Failure,18.1,atrisk,Placed - dropped,120,2026-04-27,33,23.6,31.7,1,11.6,1,0,2
JNY-06773,CUS-06773,ADV-0007,south-east-london,2025-09-24,jobmatch,Regressing,19.2,atrisk,Ongoing,0,1970-01-01,28,23.1,31.7,0,35.6,3,1,3
JNY-06774,CUS-06774,ADV-0199,wales,2025-09-17,actionplan,Failure,25.2,atrisk,Placed - dropped,163,2026-02-27,30,26.8,27.6,0,15.9,2,1,3
JNY-06775,CUS-06775,ADV-0023,derbyshire-notts,2026-02-05,diagnostic,Failure,18.0,atrisk,Placed - dropped,197,2026-08-21,50,13.4,29.1,0,43.4,3,1,2
JNY-06776,CUS-06776,ADV-0174,south-yorkshire,2025-12-23,skills,Regressing,28.5,atrisk,Ongoing,0,1970-01-01,45,19.4,20.0,1,27.0,2,1,3
JNY-06777,CUS-06777,ADV-0152,derbyshire-notts,2025-10-01,actionplan,Failure,14.8,atrisk,Withdrawn,165,2026-03-15,15,18.4,25.7,1,18.0,3,1,4
JNY-06778,CUS-06778,ADV-0120,wales,2025-10-29,insupport,Success,98.7,drifting,Sustained 6mo+,73,2026-01-10,62,59.1,63.3,1,57.7,3,2,0
JNY-06779,CUS-06779,ADV-0237,south-east-london,2026-04-18,diagnostic,Failure,6.7,atrisk,Sanctioned referral,166,2026-10-01,43,29.6,13.8,1,42.2,3,0,2
JNY-06780,CUS-06780,ADV-0064,wales,2025-12-01,diagnostic,Failure,21.2,atrisk,Placed - dropped,98,2026-03-09,40,37.8,5.4,1,33.7,2,0,4
JNY-06781,CUS-06781,ADV-0133,south-yorkshire,2026-02-26,actionplan,Stalled,38.0,atrisk,Ongoing,0,1970-01-01,20,38.7,17.6,1,14.4,2,1,4
JNY-06782,CUS-06782,ADV-0163,north-london,2025-11-16,referral,Failure,2.1,atrisk,Sanctioned referral,182,2026-05-17,44,33.8,11.7,0,18.1,0,1,4
JNY-06783,CUS-06783,ADV-0092,north-london,2025-12-21,skills,Failure,18.9,drifting,Placed - dropped,114,2026-04-14,73,57.3,47.2,1,52.0,3,2,1
JNY-06784,CUS-06784,ADV-0125,south-yorkshire,2025-11-13,nudgeFirstDay,Progressing,78.6,ontrack,Placed - in progress,41,2025-12-24,86,84.6,94.7,3,82.3,11,3,0
JNY-06785,CUS-06785,ADV-0029,south-east-london,2026-05-13,insupport,Success,98.0,ontrack,Sustained 6mo+,53,2026-07-05,89,86.6,84.0,3,94.2,8,2,0
JNY-06786,CUS-06786,ADV-0147,south-east-london,2026-01-05,insupport,Success,95.7,ontrack,Sustained 6mo+,54,2026-02-28,86,90.5,77.2,3,86.5,12,3,0
JNY-06787,CUS-06787,ADV-0061,south-east-london,2025-12-31,insupport,Success,97.3,drifting,Sustained 6mo+,91,2026-04-01,48,47.4,47.9,2,57.8,2,2,0
JNY-06788,CUS-06788,ADV-0001,wales,2026-02-07,actionplan,Stalled,27.0,atrisk,Ongoing,0,1970-01-01,20,20.6,29.1,1,36.2,1,1,4
JNY-06789,CUS-06789,ADV-0038,wales,2026-03-19,insupport,Success,96.6,drifting,Sustained 6mo+,116,2026-07-13,77,69.2,41.9,1,54.8,2,2,0
JNY-06790,CUS-06790,ADV-0092,north-london,2026-05-02,insupport,Success,97.8,drifting,Sustained 6mo+,97,2026-08-07,58,69.3,52.7,1,52.2,5,2,1
JNY-06791,CUS-06791,ADV-0204,north-london,2026-01-21,jobmatch,Failure,7.8,atrisk,Sanctioned referral,225,2026-09-03,47,31.5,26.2,0,35.2,3,1,2
JNY-06792,CUS-06792,ADV-0066,south-east-london,2026-01-01,jobmatch,Regressing,23.3,atrisk,Ongoing,0,1970-01-01,48,31.2,9.7,0,26.7,3,1,3
JNY-06793,CUS-06793,ADV-0045,wales,2026-05-01,actionplan,Failure,28.2,drifting,Placed - dropped,101,2026-08-10,62,50.9,48.8,2,70.1,3,1,1
JNY-06794,CUS-06794,ADV-0080,south-yorkshire,2026-04-30,actionplan,Failure,10.4,atrisk,Withdrawn,165,2026-10-12,20,31.8,22.3,1,42.6,3,0,3
JNY-06795,CUS-06795,ADV-0207,south-east-london,2026-05-13,insupport,Success,97.8,ontrack,Sustained 6mo+,37,2026-06-19,79,92.4,87.6,3,88.3,8,2,0
JNY-06796,CUS-06796,ADV-0181,south-east-london,2025-09-29,referral,Failure,33.9,drifting,Placed - dropped,103,2026-01-10,65,69.5,44.1,1,40.4,5,2,0
JNY-06797,CUS-06797,ADV-0157,wales,2026-03-08,actionplan,Stalled,21.7,atrisk,Ongoing,0,1970-01-01,51,30.0,13.8,1,30.7,3,1,4
JNY-06798,CUS-06798,ADV-0037,derbyshire-notts,2026-03-15,jobmatch,Failure,15.9,atrisk,Withdrawn,124,2026-07-17,36,13.1,34.8,0,10.2,2,1,3
JNY-06799,CUS-06799,ADV-0227,wales,2025-12-12,jobmatch,Failure,7.7,atrisk,Sanctioned referral,165,2026-05-26,51,12.8,12.4,0,18.3,3,0,4
JNY-06800,CUS-06800,ADV-0115,south-east-london,2025-09-27,jobmatch,Failure,16.8,drifting,Placed - dropped,87,2025-12-23,67,67.0,42.3,1,57.6,5,2,0
JNY-06801,CUS-06801,ADV-0047,wales,2026-05-02,jobmatch,Progressing,76.4,ontrack,Placed - in progress,30,2026-06-01,79,87.7,90.0,3,91.9,7,3,0
JNY-06802,CUS-06802,ADV-0125,south-yorkshire,2025-09-27,referral,Failure,31.4,drifting,Placed - dropped,83,2025-12-19,66,65.6,53.2,1,71.5,4,2,1
JNY-06803,CUS-06803,ADV-0207,south-east-london,2025-09-02,diagnostic,Stalled,30.6,atrisk,Ongoing,0,1970-01-01,45,28.8,12.0,0,39.4,3,1,4
JNY-06804,CUS-06804,ADV-0028,north-london,2025-11-02,insupport,Success,96.6,drifting,Sustained 6mo+,88,2026-01-29,69,51.7,48.7,1,42.3,4,1,0
JNY-06805,CUS-06805,ADV-0048,derbyshire-notts,2026-05-01,jobmatch,Regressing,38.6,drifting,Ongoing,0,1970-01-01,66,47.5,59.6,1,62.9,3,2,1
JNY-06806,CUS-06806,ADV-0089,south-east-london,2026-03-26,interview,Progressing,86.9,drifting,Placed - in progress,115,2026-07-19,60,47.5,64.9,1,60.2,5,2,1
JNY-06807,CUS-06807,ADV-0067,wales,2026-05-01,diagnostic,Failure,13.5,atrisk,Withdrawn,225,2026-12-12,34,20.4,18.3,1,36.6,0,1,4
JNY-06808,CUS-06808,ADV-0232,south-east-london,2026-01-15,offer,Progressing,85.7,atrisk,Placed - in progress,211,2026-08-14,37,24.4,8.7,1,41.5,3,1,3
JNY-06809,CUS-06809,ADV-0099,south-yorkshire,2025-12-28,skills,Stalled,24.9,atrisk,Ongoing,0,1970-01-01,28,25.9,22.4,0,14.0,1,0,2
JNY-06810,CUS-06810,ADV-0162,derbyshire-notts,2026-01-18,actionplan,Failure,16.8,drifting,Placed - dropped,80,2026-04-08,61,56.7,63.8,1,45.3,4,2,1
JNY-06811,CUS-06811,ADV-0202,south-east-london,2026-03-09,jobmatch,Regressing,51.7,drifting,Ongoing,0,1970-01-01,60,47.3,63.5,2,49.9,2,2,0
JNY-06812,CUS-06812,ADV-0168,north-london,2026-02-05,offer,Progressing,82.2,drifting,Placed - in progress,109,2026-05-25,61,63.2,57.0,2,67.1,2,2,0
JNY-06813,CUS-06813,ADV-0111,wales,2026-05-09,skills,Regressing,27.7,atrisk,Ongoing,0,1970-01-01,52,24.4,9.8,0,34.9,0,1,2
JNY-06814,CUS-06814,ADV-0063,wales,2026-01-02,insupport,Success,97.8,drifting,Sustained 6mo+,77,2026-03-20,69,51.2,42.9,1,54.1,2,2,0
JNY-06815,CUS-06815,ADV-0233,south-east-london,2026-03-23,nudgeFirstDay,Progressing,70.1,atrisk,Placed - in progress,186,2026-09-25,36,29.1,27.9,0,21.4,0,1,4
JNY-06816,CUS-06816,ADV-0099,south-yorkshire,2025-11-10,interview,Progressing,87.1,atrisk,Placed - in progress,129,2026-03-19,25,20.1,7.5,0,15.2,3,0,3
JNY-06817,CUS-06817,ADV-0040,south-east-london,2025-10-16,insupport,Success,95.4,ontrack,Sustained 6mo+,52,2025-12-07,88,80.3,88.2,2,90.7,11,3,0
JNY-06818,CUS-06818,ADV-0201,derbyshire-notts,2026-04-27,skills,Failure,16.8,drifting,Placed - dropped,86,2026-07-22,66,52.6,48.1,2,71.6,2,2,1
JNY-06819,CUS-06819,ADV-0206,south-east-london,2025-11-30,actionplan,Failure,34.2,atrisk,Placed - dropped,184,2026-06-02,47,19.7,19.8,1,19.9,0,1,4
JNY-06820,CUS-06820,ADV-0126,north-london,2025-09-19,offer,Progressing,70.9,drifting,Placed - in progress,91,2025-12-19,63,52.4,61.1,1,74.4,4,2,0
JNY-06821,CUS-06821,ADV-0074,south-yorkshire,2026-03-01,skills,Failure,20.7,drifting,Placed - dropped,100,2026-06-09,58,57.0,56.5,2,56.8,4,2,1
JNY-06822,CUS-06822,ADV-0055,wales,2025-09-03,skills,Paused,27.5,atrisk,Ongoing,0,1970-01-01,41,13.5,25.3,1,22.0,1,1,4
JNY-06823,CUS-06823,ADV-0226,derbyshire-notts,2025-12-26,jobmatch,Regressing,25.5,atrisk,Ongoing,0,1970-01-01,43,19.1,8.2,0,42.8,3,1,3
JNY-06824,CUS-06824,ADV-0244,wales,2025-09-16,diagnostic,Failure,17.7,atrisk,Placed - dropped,190,2026-03-25,36,20.9,14.3,0,18.0,2,1,3
JNY-06825,CUS-06825,ADV-0088,north-london,2025-09-13,actionplan,Failure,17.3,atrisk,Withdrawn,89,2025-12-11,28,27.2,33.1,1,31.6,1,1,4
JNY-06826,CUS-06826,ADV-0232,south-east-london,2026-04-30,offer,Progressing,80.5,drifting,Placed - in progress,98,2026-08-06,51,53.6,45.1,1,74.7,4,2,1
JNY-06827,CUS-06827,ADV-0038,wales,2025-10-05,actionplan,Failure,25.1,drifting,Placed - dropped,118,2026-01-31,65,66.8,56.0,2,53.5,1,1,0
JNY-06828,CUS-06828,ADV-0025,derbyshire-notts,2026-01-13,jobmatch,Progressing,91.5,atrisk,Placed - in progress,119,2026-05-12,44,18.7,8.0,0,13.4,2,0,3
JNY-06829,CUS-06829,ADV-0176,south-east-london,2025-09-17,insupport,Success,96.8,drifting,Sustained 6mo+,117,2026-01-12,77,69.7,54.7,1,73.6,3,2,2
JNY-06830,CUS-06830,ADV-0036,south-east-london,2026-05-18,actionplan,Failure,25.6,atrisk,Placed - dropped,108,2026-09-03,21,10.7,10.4,1,11.9,2,1,3
JNY-06831,CUS-06831,ADV-0244,wales,2026-01-05,interview,Progressing,90.4,atrisk,Placed - in progress,198,2026-07-22,32,13.9,5.2,0,32.8,1,0,3
JNY-06832,CUS-06832,ADV-0211,south-east-london,2026-04-04,diagnostic,Stalled,35.2,drifting,Ongoing,0,1970-01-01,66,58.0,57.2,2,67.7,2,1,0
JNY-06833,CUS-06833,ADV-0011,south-yorkshire,2026-01-20,jobmatch,Failure,33.8,atrisk,Placed - dropped,153,2026-06-22,34,14.9,14.9,1,31.1,0,0,2
JNY-06834,CUS-06834,ADV-0202,south-east-london,2025-11-04,interview,Progressing,87.2,ontrack,Placed - in progress,63,2026-01-06,81,95.5,90.0,2,91.5,11,2,0
JNY-06835,CUS-06835,ADV-0017,south-east-london,2026-01-11,jobmatch,Progressing,80.4,atrisk,Placed - in progress,105,2026-04-26,51,39.1,15.0,1,34.7,0,1,2
JNY-06836,CUS-06836,ADV-0057,south-east-london,2026-04-24,insupport,Success,97.7,drifting,Sustained 6mo+,108,2026-08-10,56,66.9,53.1,1,60.8,1,2,1
JNY-06837,CUS-06837,ADV-0070,south-east-london,2025-09-04,jobmatch,Progressing,79.6,atrisk,Placed - in progress,97,2025-12-10,37,15.2,17.5,0,19.9,3,0,4
JNY-06838,CUS-06838,ADV-0186,south-yorkshire,2025-09-24,referral,Failure,15.5,atrisk,Withdrawn,153,2026-02-24,40,18.1,32.9,0,20.5,1,0,4
JNY-06839,CUS-06839,ADV-0097,north-london,2026-02-06,nudgeFirstDay,Progressing,89.5,atrisk,Placed - in progress,197,2026-08-22,39,16.6,34.4,1,17.9,0,1,3
JNY-06840,CUS-06840,ADV-0139,north-london,2025-12-29,skills,Failure,3.3,atrisk,Sanctioned referral,210,2026-07-27,33,22.2,12.4,1,23.3,1,1,3
JNY-06841,CUS-06841,ADV-0113,north-london,2025-12-10,jobmatch,Regressing,26.3,atrisk,Ongoing,0,1970-01-01,39,18.6,11.1,0,34.8,2,1,3
JNY-06842,CUS-06842,ADV-0051,south-yorkshire,2026-04-11,actionplan,Stalled,52.5,drifting,Ongoing,0,1970-01-01,64,55.8,40.9,2,67.4,2,2,0
JNY-06843,CUS-06843,ADV-0055,wales,2026-04-18,skills,Stalled,35.3,drifting,Ongoing,0,1970-01-01,69,64.5,50.1,2,68.8,5,2,0
JNY-06844,CUS-06844,ADV-0127,south-east-london,2025-12-19,skills,Failure,15.4,atrisk,Placed - dropped,104,2026-04-02,34,24.8,29.1,1,31.6,2,1,4
JNY-06845,CUS-06845,ADV-0007,south-east-london,2026-03-10,offer,Progressing,71.8,atrisk,Placed - in progress,149,2026-08-06,40,11.1,22.2,0,30.8,0,1,4
JNY-06846,CUS-06846,ADV-0156,north-london,2025-12-16,insupport,Success,96.1,ontrack,Sustained 6mo+,35,2026-01-20,83,86.9,91.3,3,88.1,7,3,0
JNY-06847,CUS-06847,ADV-0061,south-east-london,2025-12-03,insupport,Success,95.7,drifting,Sustained 6mo+,89,2026-03-02,62,48.8,45.5,1,63.9,1,2,0
JNY-06848,CUS-06848,ADV-0018,south-east-london,2025-12-05,insupport,Success,98.9,ontrack,Sustained 6mo+,54,2026-01-28,81,80.9,81.4,3,97.9,10,3,0
JNY-06849,CUS-06849,ADV-0074,south-yorkshire,2025-10-19,insupport,Success,97.4,drifting,Sustained 6mo+,51,2025-12-09,67,49.0,51.4,1,47.8,5,1,0
JNY-06850,CUS-06850,ADV-0130,south-east-london,2026-01-23,skills,Paused,19.8,atrisk,Ongoing,0,1970-01-01,35,19.3,29.7,1,35.7,3,1,3
JNY-06851,CUS-06851,ADV-0098,wales,2026-03-19,diagnostic,Failure,21.6,drifting,Placed - dropped,92,2026-06-19,69,66.9,43.4,2,71.9,4,2,0
JNY-06852,CUS-06852,ADV-0102,derbyshire-notts,2026-04-02,jobmatch,Progressing,78.9,ontrack,Placed - in progress,50,2026-05-22,85,94.7,93.7,3,86.4,9,2,0
JNY-06853,CUS-06853,ADV-0062,south-east-london,2025-10-01,nudgeFirstDay,Progressing,90.3,atrisk,Placed - in progress,183,2026-04-02,35,36.7,7.4,0,15.7,0,0,2
JNY-06854,CUS-06854,ADV-0150,south-yorkshire,2025-12-18,referral,Failure,20.7,drifting,Placed - dropped,100,2026-03-28,61,67.6,55.5,2,52.0,5,2,1
JNY-06855,CUS-06855,ADV-0026,wales,2026-01-09,interview,Progressing,84.8,atrisk,Placed - in progress,164,2026-06-22,36,34.4,26.9,0,26.2,2,0,4
JNY-06856,CUS-06856,ADV-0238,wales,2026-02-11,offer,Progressing,73.4,drifting,Placed - in progress,65,2026-04-17,65,46.8,58.0,1,51.4,2,2,1
JNY-06857,CUS-06857,ADV-0223,south-east-london,2025-09-02,jobmatch,Progressing,86.1,atrisk,Placed - in progress,211,2026-04-01,31,28.4,34.9,1,17.4,3,1,4
JNY-06858,CUS-06858,ADV-0032,south-east-london,2025-10-27,jobmatch,Progressing,75.1,atrisk,Placed - in progress,159,2026-04-04,30,26.6,20.8,1,17.5,0,1,3
JNY-06859,CUS-06859,ADV-0181,south-east-london,2025-11-07,referral,Failure,11.8,atrisk,Withdrawn,97,2026-02-12,44,27.0,30.4,0,33.4,2,0,2
JNY-06860,CUS-06860,ADV-0001,wales,2026-04-18,skills,Failure,28.4,drifting,Placed - dropped,115,2026-08-11,64,66.0,50.3,2,54.2,1,1,0
JNY-06861,CUS-06861,ADV-0246,south-east-london,2025-12-10,jobmatch,Progressing,81.6,drifting,Placed - in progress,86,2026-03-06,64,64.8,57.5,1,63.7,3,2,0
JNY-06862,CUS-06862,ADV-0102,derbyshire-notts,2025-11-06,skills,Paused,27.6,atrisk,Ongoing,0,1970-01-01,33,36.3,11.1,0,21.9,0,0,4
JNY-06863,CUS-06863,ADV-0148,south-yorkshire,2026-05-16,actionplan,Failure,32.2,drifting,Placed - dropped,87,2026-08-11,59,52.4,59.6,2,64.8,4,2,1
JNY-06864,CUS-06864,ADV-0135,south-east-london,2026-03-04,insupport,Success,98.3,drifting,Sustained 6mo+,87,2026-05-30,73,52.7,56.6,1,40.2,1,2,1
JNY-06865,CUS-06865,ADV-0114,south-east-london,2026-01-15,referral,Failure,32.6,drifting,Placed - dropped,86,2026-04-11,59,68.8,46.2,1,72.4,4,1,0
JNY-06866,CUS-06866,ADV-0171,south-yorkshire,2026-03-11,insupport,Success,96.9,drifting,Sustained 6mo+,93,2026-06-12,54,53.9,40.3,1,43.3,2,2,1
JNY-06867,CUS-06867,ADV-0139,north-london,2025-11-18,actionplan,Paused,57.4,drifting,Ongoing,0,1970-01-01,63,60.5,43.5,2,58.8,1,2,0
JNY-06868,CUS-06868,ADV-0190,wales,2025-11-19,routerCheck,Regressing,30.6,atrisk,Ongoing,0,1970-01-01,52,11.5,23.9,0,21.0,2,1,3
JNY-06869,CUS-06869,ADV-0028,north-london,2025-10-06,jobmatch,Failure,10.0,atrisk,Sanctioned referral,146,2026-03-01,37,39.6,10.4,1,12.6,0,1,4
JNY-06870,CUS-06870,ADV-0055,wales,2026-01-07,actionplan,Failure,30.3,atrisk,Placed - dropped,120,2026-05-07,36,15.2,22.9,1,11.8,3,1,3
JNY-06871,CUS-06871,ADV-0162,derbyshire-notts,2025-12-26,offer,Progressing,81.7,drifting,Placed - in progress,91,2026-03-27,69,48.7,55.7,2,68.0,4,2,0
JNY-06872,CUS-06872,ADV-0006,south-east-london,2026-02-18,insupport,Success,98.6,drifting,Sustained 6mo+,113,2026-06-11,70,65.1,42.7,1,55.0,2,2,1
JNY-06873,CUS-06873,ADV-0173,wales,2025-11-06,interview,Progressing,75.3,atrisk,Placed - in progress,132,2026-03-18,48,23.9,13.0,0,15.3,0,1,4
JNY-06874,CUS-06874,ADV-0157,wales,2026-01-28,insupport,Success,97.3,drifting,Sustained 6mo+,119,2026-05-27,58,61.9,60.1,2,51.8,3,2,0
JNY-06875,CUS-06875,ADV-0142,south-yorkshire,2025-10-04,skills,Paused,31.8,atrisk,Ongoing,0,1970-01-01,52,29.2,34.9,1,15.3,3,1,4
JNY-06876,CUS-06876,ADV-0195,south-east-london,2025-09-21,skills,Failure,27.9,atrisk,Placed - dropped,76,2025-12-06,45,36.0,25.1,0,39.7,1,1,3
JNY-06877,CUS-06877,ADV-0133,south-yorkshire,2025-09-22,jobmatch,Progressing,86.3,drifting,Placed - in progress,84,2025-12-15,73,64.8,59.3,1,51.3,2,2,0
JNY-06878,CUS-06878,ADV-0149,south-yorkshire,2025-12-30,skills,Paused,34.1,atrisk,Ongoing,0,1970-01-01,34,21.7,26.8,1,35.4,2,0,4
JNY-06879,CUS-06879,ADV-0022,north-london,2026-04-01,offer,Progressing,71.1,atrisk,Placed - in progress,187,2026-10-05,36,31.1,20.3,0,25.3,2,0,4
JNY-06880,CUS-06880,ADV-0234,north-london,2025-09-19,skills,Regressing,12.5,atrisk,Ongoing,0,1970-01-01,32,13.1,17.8,0,33.7,2,1,4
JNY-06881,CUS-06881,ADV-0236,south-east-london,2025-10-18,jobmatch,Progressing,75.2,ontrack,Placed - in progress,49,2025-12-06,77,90.2,90.7,3,85.7,5,3,0
JNY-06882,CUS-06882,ADV-0239,derbyshire-notts,2026-03-25,jobmatch,Progressing,75.3,ontrack,Placed - in progress,40,2026-05-04,89,96.2,84.8,3,84.4,7,3,0
JNY-06883,CUS-06883,ADV-0116,north-london,2025-09-01,diagnostic,Failure,15.4,atrisk,Placed - dropped,137,2026-01-16,24,35.2,33.5,0,11.1,3,1,4
JNY-06884,CUS-06884,ADV-0064,wales,2025-12-29,nudgeFirstDay,Progressing,91.4,drifting,Placed - in progress,79,2026-03-18,53,66.6,49.8,2,62.5,5,1,0
JNY-06885,CUS-06885,ADV-0049,south-yorkshire,2026-02-07,insupport,Success,96.7,ontrack,Sustained 6mo+,44,2026-03-23,86,93.5,91.8,3,95.1,8,3,0
JNY-06886,CUS-06886,ADV-0226,derbyshire-notts,2026-02-25,insupport,Success,98.9,drifting,Sustained 6mo+,87,2026-05-23,70,47.9,46.9,1,42.5,3,1,1
JNY-06887,CUS-06887,ADV-0072,south-east-london,2025-11-08,actionplan,Stalled,34.4,atrisk,Ongoing,0,1970-01-01,38,30.0,6.8,0,19.8,0,1,2
JNY-06888,CUS-06888,ADV-0001,wales,2026-01-21,routerCheck,Regressing,27.0,atrisk,Ongoing,0,1970-01-01,32,25.0,15.7,0,23.3,1,1,4
JNY-06889,CUS-06889,ADV-0245,south-yorkshire,2026-04-20,diagnostic,Failure,11.0,atrisk,Withdrawn,181,2026-10-18,42,37.0,19.6,0,35.8,1,0,4
JNY-06890,CUS-06890,ADV-0080,south-yorkshire,2025-09-02,nudgeFirstDay,Progressing,91.0,ontrack,Placed - in progress,52,2025-10-24,78,80.8,88.4,3,96.0,8,3,0
JNY-06891,CUS-06891,ADV-0236,south-east-london,2026-01-02,diagnostic,Failure,20.6,atrisk,Placed - dropped,189,2026-07-10,33,23.8,32.9,0,11.4,2,1,4
JNY-06892,CUS-06892,ADV-0080,south-yorkshire,2025-09-13,jobmatch,Failure,7.4,atrisk,Withdrawn,191,2026-03-23,49,39.5,5.4,1,21.4,3,1,3
JNY-06893,CUS-06893,ADV-0140,wales,2026-01-18,referral,Failure,29.4,drifting,Placed - dropped,116,2026-05-14,69,48.5,55.9,1,50.9,3,1,2
JNY-06894,CUS-06894,ADV-0216,north-london,2026-03-14,offer,Progressing,87.1,atrisk,Placed - in progress,72,2026-05-25,55,31.3,12.7,0,17.0,2,0,4
JNY-06895,CUS-06895,ADV-0009,south-yorkshire,2026-01-18,skills,Failure,16.2,atrisk,Withdrawn,174,2026-07-11,35,35.5,20.7,0,15.8,1,1,3
JNY-06896,CUS-06896,ADV-0245,south-yorkshire,2026-02-09,interview,Progressing,90.8,atrisk,Placed - in progress,126,2026-06-15,33,14.0,13.2,1,12.5,3,1,2
JNY-06897,CUS-06897,ADV-0020,south-yorkshire,2026-03-16,offer,Progressing,88.1,atrisk,Placed - in progress,156,2026-08-19,43,25.2,21.9,0,18.4,2,0,2
JNY-06898,CUS-06898,ADV-0041,south-east-london,2026-04-30,interview,Progressing,71.9,atrisk,Placed - in progress,183,2026-10-30,28,17.0,16.8,1,36.1,1,0,4
JNY-06899,CUS-06899,ADV-0163,north-london,2026-03-26,referral,Failure,8.0,atrisk,Withdrawn,177,2026-09-19,39,16.9,8.3,0,23.1,1,1,3
JNY-06900,CUS-06900,ADV-0129,south-yorkshire,2025-10-19,skills,Failure,34.5,atrisk,Placed - dropped,190,2026-04-27,25,20.1,7.5,1,40.4,2,1,4
JNY-06901,CUS-06901,ADV-0047,wales,2025-12-21,jobmatch,Failure,31.2,ontrack,Placed - dropped,52,2026-02-11,92,93.4,86.0,3,87.5,6,2,0
JNY-06902,CUS-06902,ADV-0044,north-london,2026-05-16,actionplan,Paused,15.7,atrisk,Ongoing,0,1970-01-01,37,16.4,17.6,1,37.0,2,1,2
JNY-06903,CUS-06903,ADV-0082,south-yorkshire,2026-04-03,jobmatch,Regressing,39.3,drifting,Ongoing,0,1970-01-01,73,58.6,52.9,1,56.4,5,2,0
JNY-06904,CUS-06904,ADV-0226,derbyshire-notts,2026-03-27,insupport,Success,95.1,ontrack,Sustained 6mo+,50,2026-05-16,85,96.2,75.7,3,92.6,8,3,0
JNY-06905,CUS-06905,ADV-0014,south-east-london,2025-09-17,jobmatch,Failure,30.9,drifting,Placed - dropped,117,2026-01-12,66,65.5,57.3,1,56.7,5,2,1
JNY-06906,CUS-06906,ADV-0035,north-london,2025-09-20,skills,Failure,8.3,atrisk,Withdrawn,215,2026-04-23,28,15.2,17.0,1,19.5,0,1,3
JNY-06907,CUS-06907,ADV-0015,south-east-london,2025-09-30,insupport,Success,98.0,drifting,Sustained 6mo+,61,2025-11-30,62,63.8,58.9,1,51.4,3,2,2
JNY-06908,CUS-06908,ADV-0055,wales,2026-03-17,jobmatch,Failure,9.0,atrisk,Withdrawn,185,2026-09-18,16,32.2,21.6,0,42.1,1,0,3
JNY-06909,CUS-06909,ADV-0241,south-yorkshire,2025-11-07,insupport,Success,98.6,ontrack,Sustained 6mo+,60,2026-01-06,82,88.5,94.3,3,83.3,6,3,0
JNY-06910,CUS-06910,ADV-0022,north-london,2025-11-05,actionplan,Paused,22.8,atrisk,Ongoing,0,1970-01-01,38,24.8,32.3,0,42.1,0,0,3
JNY-06911,CUS-06911,ADV-0072,south-east-london,2025-10-27,diagnostic,Failure,20.6,drifting,Placed - dropped,113,2026-02-17,67,54.7,41.2,2,61.1,3,2,0
JNY-06912,CUS-06912,ADV-0036,south-east-london,2025-10-29,jobmatch,Failure,20.3,atrisk,Placed - dropped,97,2026-02-03,30,16.8,24.5,0,33.9,1,1,3
JNY-06913,CUS-06913,ADV-0067,wales,2025-12-03,insupport,Success,95.3,drifting,Sustained 6mo+,86,2026-02-27,61,47.9,40.2,1,71.4,1,2,0
JNY-06914,CUS-06914,ADV-0037,derbyshire-notts,2025-10-30,offer,Progressing,70.7,ontrack,Placed - in progress,57,2025-12-26,89,92.6,93.1,2,94.4,8,3,0
JNY-06915,CUS-06915,ADV-0101,wales,2025-10-05,jobmatch,Progressing,88.1,drifting,Placed - in progress,94,2026-01-07,61,53.0,43.2,1,68.8,1,2,0
JNY-06916,CUS-06916,ADV-0093,south-yorkshire,2025-12-03,insupport,Success,97.2,ontrack,Sustained 6mo+,41,2026-01-13,92,94.6,78.3,3,92.3,8,3,0
JNY-06917,CUS-06917,ADV-0200,south-east-london,2026-04-24,nudgeFirstDay,Progressing,87.6,atrisk,Placed - in progress,83,2026-07-16,18,39.3,24.6,1,25.6,3,0,2
JNY-06918,CUS-06918,ADV-0165,north-london,2025-12-12,skills,Stalled,33.3,atrisk,Ongoing,0,1970-01-01,44,16.5,23.5,1,39.0,1,1,3
