adviser_id,tier,sector,barrier,success_rate,sample_size
ADV-0162,veteran,Hospitality,Housing instability,0.95,98
ADV-0162,veteran,Hospitality,Criminal record,0.95,83
ADV-0162,veteran,Hospitality,Confidence,0.95,74
ADV-0162,veteran,Hospitality,Caring responsibilities,0.95,44
ADV-0162,veteran,Construction,Transport cost,0.95,80
ADV-0162,veteran,Construction,Childcare cost,0.95,103
ADV-0162,veteran,Construction,Mental health,0.95,74
ADV-0162,veteran,Construction,Physical health,0.95,95
ADV-0162,veteran,Construction,Digital skills,0.95,31
ADV-0162,veteran,Construction,English language,0.95,20
ADV-0162,veteran,Construction,Housing instability,0.95,73
ADV-0162,veteran,Construction,Criminal record,0.95,50
ADV-0162,veteran,Construction,Confidence,0.95,73
ADV-0162,veteran,Construction,Caring responsibilities,0.95,43
ADV-0162,veteran,Care / health,Transport cost,0.95,153
ADV-0162,veteran,Care / health,Childcare cost,0.95,68
ADV-0162,veteran,Care / health,Mental health,0.95,128
ADV-0162,veteran,Care / health,Physical health,0.95,150
ADV-0162,veteran,Care / health,Digital skills,0.95,117
ADV-0162,veteran,Care / health,English language,0.95,23
ADV-0162,veteran,Care / health,Housing instability,0.95,46
ADV-0162,veteran,Care / health,Criminal record,0.95,60
ADV-0162,veteran,Care / health,Confidence,0.95,67
ADV-0162,veteran,Care / health,Caring responsibilities,0.95,54
ADV-0162,veteran,Driving,Transport cost,0.95,189
ADV-0162,veteran,Driving,Childcare cost,0.95,129
ADV-0162,veteran,Driving,Mental health,0.95,156
ADV-0162,veteran,Driving,Physical health,0.95,94
ADV-0162,veteran,Driving,Digital skills,0.95,116
ADV-0162,veteran,Driving,English language,0.95,77
ADV-0162,veteran,Driving,Housing instability,0.95,139
ADV-0162,veteran,Driving,Criminal record,0.95,143
ADV-0162,veteran,Driving,Confidence,0.95,69
ADV-0162,veteran,Driving,Caring responsibilities,0.95,56
ADV-0162,veteran,Cleaning / facilities,Transport cost,0.95,54
ADV-0162,veteran,Cleaning / facilities,Childcare cost,0.95,95
ADV-0162,veteran,Cleaning / facilities,Mental health,0.95,56
ADV-0162,veteran,Cleaning / facilities,Physical health,0.95,73
ADV-0162,veteran,Cleaning / facilities,Digital skills,0.95,151
ADV-0162,veteran,Cleaning / facilities,English language,0.95,92
ADV-0162,veteran,Cleaning / facilities,Housing instability,0.95,126
ADV-0162,veteran,Cleaning / facilities,Criminal record,0.95,141
ADV-0162,veteran,Cleaning / facilities,Confidence,0.95,48
ADV-0162,veteran,Cleaning / facilities,Caring responsibilities,0.95,62
ADV-0162,veteran,Admin / office,Transport cost,0.95,63
ADV-0162,veteran,Admin / office,Childcare cost,0.95,72
ADV-0162,veteran,Admin / office,Mental health,0.95,119
ADV-0162,veteran,Admin / office,Physical health,0.95,117
ADV-0162,veteran,Admin / office,Digital skills,0.95,31
ADV-0162,veteran,Admin / office,English language,0.95,88
ADV-0162,veteran,Admin / office,Housing instability,0.95,72
ADV-0162,veteran,Admin / office,Criminal record,0.95,59
ADV-0162,veteran,Admin / office,Confidence,0.95,176
ADV-0162,veteran,Admin / office,Caring responsibilities,0.95,61
ADV-0162,veteran,Manufacturing,Transport cost,0.95,152
ADV-0162,veteran,Manufacturing,Childcare cost,0.95,80
ADV-0162,veteran,Manufacturing,Mental health,0.95,57
ADV-0162,veteran,Manufacturing,Physical health,0.95,81
ADV-0162,veteran,Manufacturing,Digital skills,0.95,118
ADV-0162,veteran,Manufacturing,English language,0.95,44
ADV-0162,veteran,Manufacturing,Housing instability,0.95,22
ADV-0162,veteran,Manufacturing,Criminal record,0.95,47
ADV-0162,veteran,Manufacturing,Confidence,0.95,74
ADV-0162,veteran,Manufacturing,Caring responsibilities,0.95,48
ADV-0162,veteran,Security,Transport cost,0.95,161
ADV-0162,veteran,Security,Childcare cost,0.95,150
ADV-0162,veteran,Security,Mental health,0.95,101
ADV-0162,veteran,Security,Physical health,0.95,113
ADV-0162,veteran,Security,Digital skills,0.95,44
ADV-0162,veteran,Security,English language,0.95,67
ADV-0162,veteran,Security,Housing instability,0.95,32
ADV-0162,veteran,Security,Criminal record,0.95,66
ADV-0162,veteran,Security,Confidence,0.95,182
ADV-0162,veteran,Security,Caring responsibilities,0.95,141
ADV-0162,veteran,Other,Transport cost,0.95,57
ADV-0162,veteran,Other,Childcare cost,0.95,71
ADV-0162,veteran,Other,Mental health,0.95,139
ADV-0162,veteran,Other,Physical health,0.95,53
ADV-0162,veteran,Other,Digital skills,0.95,113
ADV-0162,veteran,Other,English language,0.95,56
ADV-0162,veteran,Other,Housing instability,0.95,84
ADV-0162,veteran,Other,Criminal record,0.95,160
ADV-0162,veteran,Other,Confidence,0.95,44
ADV-0162,veteran,Other,Caring responsibilities,0.95,64
ADV-0163,mid,Warehouse / logistics,Transport cost,0.95,79
ADV-0163,mid,Warehouse / logistics,Childcare cost,0.95,44
ADV-0163,mid,Warehouse / logistics,Mental health,0.95,43
ADV-0163,mid,Warehouse / logistics,Physical health,0.95,29
ADV-0163,mid,Warehouse / logistics,Digital skills,0.95,61
ADV-0163,mid,Warehouse / logistics,English language,0.95,66
ADV-0163,mid,Warehouse / logistics,Housing instability,0.907,87
ADV-0163,mid,Warehouse / logistics,Criminal record,0.95,60
ADV-0163,mid,Warehouse / logistics,Confidence,0.925,30
ADV-0163,mid,Warehouse / logistics,Caring responsibilities,0.95,60
ADV-0163,mid,Retail,Transport cost,0.95,83
ADV-0163,mid,Retail,Childcare cost,0.95,86
ADV-0163,mid,Retail,Mental health,0.95,57
ADV-0163,mid,Retail,Physical health,0.95,11
ADV-0163,mid,Retail,Digital skills,0.95,32
ADV-0163,mid,Retail,English language,0.92,61
ADV-0163,mid,Retail,Housing instability,0.927,90
ADV-0163,mid,Retail,Criminal record,0.913,59
ADV-0163,mid,Retail,Confidence,0.908,103
ADV-0163,mid,Retail,Caring responsibilities,0.946,53
ADV-0163,mid,Hospitality,Transport cost,0.939,46
ADV-0163,mid,Hospitality,Childcare cost,0.95,63
ADV-0163,mid,Hospitality,Mental health,0.95,56
ADV-0163,mid,Hospitality,Physical health,0.95,87
ADV-0163,mid,Hospitality,Digital skills,0.942,45
ADV-0163,mid,Hospitality,English language,0.95,22
ADV-0163,mid,Hospitality,Housing instability,0.921,92
ADV-0163,mid,Hospitality,Criminal record,0.95,59
ADV-0163,mid,Hospitality,Confidence,0.95,53
ADV-0163,mid,Hospitality,Caring responsibilities,0.905,66
ADV-0163,mid,Construction,Transport cost,0.936,36
ADV-0163,mid,Construction,Childcare cost,0.911,24
ADV-0163,mid,Construction,Mental health,0.95,85
ADV-0163,mid,Construction,Physical health,0.95,62
ADV-0163,mid,Construction,Digital skills,0.923,17
ADV-0163,mid,Construction,English language,0.95,72
ADV-0163,mid,Construction,Housing instability,0.939,95
ADV-0163,mid,Construction,Criminal record,0.921,8
ADV-0163,mid,Construction,Confidence,0.95,34
ADV-0163,mid,Construction,Caring responsibilities,0.95,32
ADV-0163,mid,Care / health,Transport cost,0.95,59
ADV-0163,mid,Care / health,Childcare cost,0.95,55
ADV-0163,mid,Care / health,Mental health,0.95,19
ADV-0163,mid,Care / health,Physical health,0.901,47
ADV-0163,mid,Care / health,Digital skills,0.95,74
ADV-0163,mid,Care / health,English language,0.95,38
ADV-0163,mid,Care / health,Housing instability,0.95,45
ADV-0163,mid,Care / health,Criminal record,0.95,52
ADV-0163,mid,Care / health,Confidence,0.946,86
ADV-0163,mid,Care / health,Caring responsibilities,0.95,45
ADV-0163,mid,Driving,Transport cost,0.95,57
ADV-0163,mid,Driving,Childcare cost,0.95,42
ADV-0163,mid,Driving,Mental health,0.95,58
ADV-0163,mid,Driving,Physical health,0.95,75
ADV-0163,mid,Driving,Digital skills,0.95,61
ADV-0163,mid,Driving,English language,0.923,30
ADV-0163,mid,Driving,Housing instability,0.948,45
ADV-0163,mid,Driving,Criminal record,0.95,42
ADV-0163,mid,Driving,Confidence,0.95,97
ADV-0163,mid,Driving,Caring responsibilities,0.95,46
ADV-0163,mid,Cleaning / facilities,Transport cost,0.95,48
ADV-0163,mid,Cleaning / facilities,Childcare cost,0.9,40
ADV-0163,mid,Cleaning / facilities,Mental health,0.95,37
ADV-0163,mid,Cleaning / facilities,Physical health,0.95,91
ADV-0163,mid,Cleaning / facilities,Digital skills,0.93,65
ADV-0163,mid,Cleaning / facilities,English language,0.944,34
ADV-0163,mid,Cleaning / facilities,Housing instability,0.95,43
ADV-0163,mid,Cleaning / facilities,Criminal record,0.95,58
ADV-0163,mid,Cleaning / facilities,Confidence,0.95,90
ADV-0163,mid,Cleaning / facilities,Caring responsibilities,0.95,79
ADV-0163,mid,Admin / office,Transport cost,0.95,13
ADV-0163,mid,Admin / office,Childcare cost,0.91,60
ADV-0163,mid,Admin / office,Mental health,0.95,62
ADV-0163,mid,Admin / office,Physical health,0.926,55
ADV-0163,mid,Admin / office,Digital skills,0.943,53
ADV-0163,mid,Admin / office,English language,0.95,22
ADV-0163,mid,Admin / office,Housing instability,0.95,68
ADV-0163,mid,Admin / office,Criminal record,0.95,91
ADV-0163,mid,Admin / office,Confidence,0.95,45
ADV-0163,mid,Admin / office,Caring responsibilities,0.95,37
ADV-0163,mid,Manufacturing,Transport cost,0.936,25
ADV-0163,mid,Manufacturing,Childcare cost,0.905,48
ADV-0163,mid,Manufacturing,Mental health,0.95,98
ADV-0163,mid,Manufacturing,Physical health,0.95,43
ADV-0163,mid,Manufacturing,Digital skills,0.95,49
ADV-0163,mid,Manufacturing,English language,0.934,93
ADV-0163,mid,Manufacturing,Housing instability,0.906,36
ADV-0163,mid,Manufacturing,Criminal record,0.943,29
ADV-0163,mid,Manufacturing,Confidence,0.901,56
ADV-0163,mid,Manufacturing,Caring responsibilities,0.95,62
ADV-0163,mid,Security,Transport cost,0.95,112
ADV-0163,mid,Security,Childcare cost,0.908,107
ADV-0163,mid,Security,Mental health,0.95,75
ADV-0163,mid,Security,Physical health,0.947,45
ADV-0163,mid,Security,Digital skills,0.918,66
ADV-0163,mid,Security,English language,0.95,28
ADV-0163,mid,Security,Housing instability,0.947,47
ADV-0163,mid,Security,Criminal record,0.95,77
ADV-0163,mid,Security,Confidence,0.95,57
ADV-0163,mid,Security,Caring responsibilities,0.95,70
ADV-0163,mid,Other,Transport cost,0.932,44
ADV-0163,mid,Other,Childcare cost,0.95,38
ADV-0163,mid,Other,Mental health,0.95,49
ADV-0163,mid,Other,Physical health,0.95,65
ADV-0163,mid,Other,Digital skills,0.946,23
ADV-0163,mid,Other,English language,0.95,21
ADV-0163,mid,Other,Housing instability,0.95,72
ADV-0163,mid,Other,Criminal record,0.95,33
ADV-0163,mid,Other,Confidence,0.922,50
ADV-0163,mid,Other,Caring responsibilities,0.95,62
ADV-0164,early,Warehouse / logistics,Transport cost,0.661,10
ADV-0164,early,Warehouse / logistics,Childcare cost,0.55,24
ADV-0164,early,Warehouse / logistics,Mental health,0.725,16
ADV-0164,early,Warehouse / logistics,Physical health,0.635,11
ADV-0164,early,Warehouse / logistics,Digital skills,0.661,7
ADV-0164,early,Warehouse / logistics,English language,0.553,2
ADV-0164,early,Warehouse / logistics,Housing instability,0.545,25
ADV-0164,early,Warehouse / logistics,Criminal record,0.611,17
ADV-0164,early,Warehouse / logistics,Confidence,0.648,22
ADV-0164,early,Warehouse / logistics,Caring responsibilities,0.665,5
ADV-0164,early,Retail,Transport cost,0.582,29
ADV-0164,early,Retail,Childcare cost,0.539,3
ADV-0164,early,Retail,Mental health,0.666,23
ADV-0164,early,Retail,Physical health,0.561,17
ADV-0164,early,Retail,Digital skills,0.6,29
ADV-0164,early,Retail,English language,0.662,22
ADV-0164,early,Retail,Housing instability,0.585,33
ADV-0164,early,Retail,Criminal record,0.597,19
ADV-0164,early,Retail,Confidence,0.667,11
ADV-0164,early,Retail,Caring responsibilities,0.537,13
ADV-0164,early,Hospitality,Transport cost,0.605,34
ADV-0164,early,Hospitality,Childcare cost,0.645,15
ADV-0164,early,Hospitality,Mental health,0.738,10
ADV-0164,early,Hospitality,Physical health,0.618,14
ADV-0164,early,Hospitality,Digital skills,0.617,16
ADV-0164,early,Hospitality,English language,0.601,13
ADV-0164,early,Hospitality,Housing instability,0.644,10
ADV-0164,early,Hospitality,Criminal record,0.703,18
ADV-0164,early,Hospitality,Confidence,0.652,11
ADV-0164,early,Hospitality,Caring responsibilities,0.682,18
ADV-0164,early,Construction,Transport cost,0.603,11
ADV-0164,early,Construction,Childcare cost,0.559,9
ADV-0164,early,Construction,Mental health,0.75,11
ADV-0164,early,Construction,Physical health,0.598,19
ADV-0164,early,Construction,Digital skills,0.6,24
ADV-0164,early,Construction,English language,0.592,7
ADV-0164,early,Construction,Housing instability,0.585,10
ADV-0164,early,Construction,Criminal record,0.638,9
ADV-0164,early,Construction,Confidence,0.551,9
ADV-0164,early,Construction,Caring responsibilities,0.57,20
ADV-0164,early,Care / health,Transport cost,0.604,13
ADV-0164,early,Care / health,Childcare cost,0.597,12
ADV-0164,early,Care / health,Mental health,0.638,10
ADV-0164,early,Care / health,Physical health,0.549,16
ADV-0164,early,Care / health,Digital skills,0.594,11
ADV-0164,early,Care / health,English language,0.661,20
ADV-0164,early,Care / health,Housing instability,0.593,21
ADV-0164,early,Care / health,Criminal record,0.575,3
ADV-0164,early,Care / health,Confidence,0.612,9
ADV-0164,early,Care / health,Caring responsibilities,0.545,28
ADV-0164,early,Driving,Transport cost,0.645,12
ADV-0164,early,Driving,Childcare cost,0.647,22
ADV-0164,early,Driving,Mental health,0.696,11
ADV-0164,early,Driving,Physical health,0.663,16
ADV-0164,early,Driving,Digital skills,0.567,7
ADV-0164,early,Driving,English language,0.588,1
ADV-0164,early,Driving,Housing instability,0.646,28
ADV-0164,early,Driving,Criminal record,0.542,19
ADV-0164,early,Driving,Confidence,0.652,20
ADV-0164,early,Driving,Caring responsibilities,0.659,7
ADV-0164,early,Cleaning / facilities,Transport cost,0.622,19
ADV-0164,early,Cleaning / facilities,Childcare cost,0.584,13
ADV-0164,early,Cleaning / facilities,Mental health,0.658,20
ADV-0164,early,Cleaning / facilities,Physical health,0.648,9
ADV-0164,early,Cleaning / facilities,Digital skills,0.642,15
ADV-0164,early,Cleaning / facilities,English language,0.579,10
ADV-0164,early,Cleaning / facilities,Housing instability,0.601,16
ADV-0164,early,Cleaning / facilities,Criminal record,0.61,19
ADV-0164,early,Cleaning / facilities,Confidence,0.633,6
ADV-0164,early,Cleaning / facilities,Caring responsibilities,0.589,10
ADV-0164,early,Admin / office,Transport cost,0.573,8
ADV-0164,early,Admin / office,Childcare cost,0.589,4
ADV-0164,early,Admin / office,Mental health,0.658,10
ADV-0164,early,Admin / office,Physical health,0.581,19
ADV-0164,early,Admin / office,Digital skills,0.576,2
ADV-0164,early,Admin / office,English language,0.554,16
ADV-0164,early,Admin / office,Housing instability,0.602,13
ADV-0164,early,Admin / office,Criminal record,0.6,27
ADV-0164,early,Admin / office,Confidence,0.624,10
ADV-0164,early,Admin / office,Caring responsibilities,0.536,16
ADV-0164,early,Manufacturing,Transport cost,0.671,9
ADV-0164,early,Manufacturing,Childcare cost,0.633,23
ADV-0164,early,Manufacturing,Mental health,0.664,10
ADV-0164,early,Manufacturing,Physical health,0.622,21
ADV-0164,early,Manufacturing,Digital skills,0.582,12
ADV-0164,early,Manufacturing,English language,0.537,8
ADV-0164,early,Manufacturing,Housing instability,0.578,18
ADV-0164,early,Manufacturing,Criminal record,0.61,26
ADV-0164,early,Manufacturing,Confidence,0.578,6
ADV-0164,early,Manufacturing,Caring responsibilities,0.665,14
ADV-0164,early,Security,Transport cost,0.58,26
ADV-0164,early,Security,Childcare cost,0.606,11
ADV-0164,early,Security,Mental health,0.74,19
ADV-0164,early,Security,Physical health,0.642,28
ADV-0164,early,Security,Digital skills,0.656,20
ADV-0164,early,Security,English language,0.672,30
ADV-0164,early,Security,Housing instability,0.647,13
ADV-0164,early,Security,Criminal record,0.553,25
ADV-0164,early,Security,Confidence,0.544,28
ADV-0164,early,Security,Caring responsibilities,0.543,16
ADV-0164,early,Other,Transport cost,0.556,7
ADV-0164,early,Other,Childcare cost,0.637,11
ADV-0164,early,Other,Mental health,0.65,6
ADV-0164,early,Other,Physical health,0.641,24
ADV-0164,early,Other,Digital skills,0.563,13
ADV-0164,early,Other,English language,0.584,35
ADV-0164,early,Other,Housing instability,0.546,15
ADV-0164,early,Other,Criminal record,0.555,22
ADV-0164,early,Other,Confidence,0.618,16
ADV-0164,early,Other,Caring responsibilities,0.605,7
ADV-0165,veteran,Warehouse / logistics,Transport cost,0.95,164
ADV-0165,veteran,Warehouse / logistics,Childcare cost,0.95,42
ADV-0165,veteran,Warehouse / logistics,Mental health,0.95,128
ADV-0165,veteran,Warehouse / logistics,Physical health,0.95,53
ADV-0165,veteran,Warehouse / logistics,Digital skills,0.95,175
ADV-0165,veteran,Warehouse / logistics,English language,0.95,18
ADV-0165,veteran,Warehouse / logistics,Housing instability,0.95,86
ADV-0165,veteran,Warehouse / logistics,Criminal record,0.95,38
ADV-0165,veteran,Warehouse / logistics,Confidence,0.95,84
ADV-0165,veteran,Warehouse / logistics,Caring responsibilities,0.95,132
ADV-0165,veteran,Retail,Transport cost,0.95,102
ADV-0165,veteran,Retail,Childcare cost,0.95,129
ADV-0165,veteran,Retail,Mental health,0.95,123
ADV-0165,veteran,Retail,Physical health,0.95,159
ADV-0165,veteran,Retail,Digital skills,0.95,164
ADV-0165,veteran,Retail,English language,0.95,62
ADV-0165,veteran,Retail,Housing instability,0.95,110
ADV-0165,veteran,Retail,Criminal record,0.95,136
ADV-0165,veteran,Retail,Confidence,0.95,73
ADV-0165,veteran,Retail,Caring responsibilities,0.95,115
ADV-0165,veteran,Hospitality,Transport cost,0.95,17
ADV-0165,veteran,Hospitality,Childcare cost,0.95,127
ADV-0165,veteran,Hospitality,Mental health,0.95,175
ADV-0165,veteran,Hospitality,Physical health,0.95,16
ADV-0165,veteran,Hospitality,Digital skills,0.95,74
ADV-0165,veteran,Hospitality,English language,0.95,143
ADV-0165,veteran,Hospitality,Housing instability,0.95,59
ADV-0165,veteran,Hospitality,Criminal record,0.95,110
ADV-0165,veteran,Hospitality,Confidence,0.95,162
ADV-0165,veteran,Hospitality,Caring responsibilities,0.95,65
ADV-0165,veteran,Construction,Transport cost,0.95,30
ADV-0165,veteran,Construction,Childcare cost,0.95,88
ADV-0165,veteran,Construction,Mental health,0.95,106
ADV-0165,veteran,Construction,Physical health,0.95,66
ADV-0165,veteran,Construction,Digital skills,0.95,159
