router_score_id,journey_id,customer_id,adviser_id,region_key,check_type,score,band,action_taken,score_date
RTR-JNY-04446-mid,JNY-04446,CUS-04446,ADV-0039,south-east-london,mid_journey,60,DRIFTING,in_person_48h,2025-10-23
RTR-JNY-04446-end,JNY-04446,CUS-04446,ADV-0039,south-east-london,end_of_journey,66,DRIFTING,training_update_applied,2026-01-21
RTR-JNY-04447-mid,JNY-04447,CUS-04447,ADV-0095,wales,mid_journey,30,AT_RISK,call_today_mh_referral,2026-05-27
RTR-JNY-04448-mid,JNY-04448,CUS-04448,ADV-0074,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2026-06-15
RTR-JNY-04449-mid,JNY-04449,CUS-04449,ADV-0090,south-east-london,mid_journey,54,DRIFTING,in_person_48h,2025-10-11
RTR-JNY-04449-end,JNY-04449,CUS-04449,ADV-0090,south-east-london,end_of_journey,61,DRIFTING,training_update_applied,2026-01-09
RTR-JNY-04450-mid,JNY-04450,CUS-04450,ADV-0237,south-east-london,mid_journey,53,DRIFTING,in_person_48h,2026-02-02
RTR-JNY-04450-end,JNY-04450,CUS-04450,ADV-0237,south-east-london,end_of_journey,65,DRIFTING,training_update_applied,2026-05-03
RTR-JNY-04451-mid,JNY-04451,CUS-04451,ADV-0200,south-east-london,mid_journey,34,AT_RISK,call_today_mh_referral,2026-02-16
RTR-JNY-04452-mid,JNY-04452,CUS-04452,ADV-0116,north-london,mid_journey,54,DRIFTING,in_person_48h,2026-05-01
RTR-JNY-04452-end,JNY-04452,CUS-04452,ADV-0116,north-london,end_of_journey,66,DRIFTING,training_update_applied,2026-07-30
RTR-JNY-04453-mid,JNY-04453,CUS-04453,ADV-0171,south-yorkshire,mid_journey,47,AT_RISK,call_today_mh_referral,2026-06-18
RTR-JNY-04453-end,JNY-04453,CUS-04453,ADV-0171,south-yorkshire,end_of_journey,68,DRIFTING,training_update_applied,2026-09-16
RTR-JNY-04454-mid,JNY-04454,CUS-04454,ADV-0153,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2026-01-17
RTR-JNY-04455-mid,JNY-04455,CUS-04455,ADV-0124,north-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-04-16
RTR-JNY-04455-end,JNY-04455,CUS-04455,ADV-0124,north-london,end_of_journey,40,AT_RISK,training_update_applied,2026-07-15
RTR-JNY-04456-mid,JNY-04456,CUS-04456,ADV-0189,south-yorkshire,mid_journey,67,DRIFTING,in_person_48h,2026-02-24
RTR-JNY-04457-mid,JNY-04457,CUS-04457,ADV-0227,wales,mid_journey,26,AT_RISK,call_today_mh_referral,2025-10-27
RTR-JNY-04458-mid,JNY-04458,CUS-04458,ADV-0228,south-east-london,mid_journey,60,DRIFTING,in_person_48h,2026-01-03
RTR-JNY-04458-end,JNY-04458,CUS-04458,ADV-0228,south-east-london,end_of_journey,68,DRIFTING,training_update_applied,2026-04-03
RTR-JNY-04459-mid,JNY-04459,CUS-04459,ADV-0175,south-yorkshire,mid_journey,61,DRIFTING,in_person_48h,2025-11-11
RTR-JNY-04459-end,JNY-04459,CUS-04459,ADV-0175,south-yorkshire,end_of_journey,74,DRIFTING,training_update_applied,2026-02-09
RTR-JNY-04460-mid,JNY-04460,CUS-04460,ADV-0124,north-london,mid_journey,85,ON_TRACK,light_touch,2025-12-01
RTR-JNY-04460-end,JNY-04460,CUS-04460,ADV-0124,north-london,end_of_journey,92,ON_TRACK,training_update_applied,2026-03-01
RTR-JNY-04461-mid,JNY-04461,CUS-04461,ADV-0116,north-london,mid_journey,9,AT_RISK,call_today_mh_referral,2025-12-17
RTR-JNY-04461-end,JNY-04461,CUS-04461,ADV-0116,north-london,end_of_journey,27,AT_RISK,training_update_applied,2026-03-17
RTR-JNY-04462-mid,JNY-04462,CUS-04462,ADV-0086,south-east-london,mid_journey,64,DRIFTING,in_person_48h,2026-02-03
RTR-JNY-04463-mid,JNY-04463,CUS-04463,ADV-0002,derbyshire-notts,mid_journey,18,AT_RISK,call_today_mh_referral,2026-02-12
RTR-JNY-04464-mid,JNY-04464,CUS-04464,ADV-0199,wales,mid_journey,62,DRIFTING,in_person_48h,2025-11-25
RTR-JNY-04464-end,JNY-04464,CUS-04464,ADV-0199,wales,end_of_journey,73,DRIFTING,training_update_applied,2026-02-23
RTR-JNY-04465-mid,JNY-04465,CUS-04465,ADV-0143,south-east-london,mid_journey,14,AT_RISK,call_today_mh_referral,2026-06-08
RTR-JNY-04466-mid,JNY-04466,CUS-04466,ADV-0155,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2025-11-05
RTR-JNY-04466-end,JNY-04466,CUS-04466,ADV-0155,wales,end_of_journey,38,AT_RISK,training_update_applied,2026-02-03
RTR-JNY-04467-mid,JNY-04467,CUS-04467,ADV-0152,derbyshire-notts,mid_journey,57,DRIFTING,in_person_48h,2026-03-10
RTR-JNY-04467-end,JNY-04467,CUS-04467,ADV-0152,derbyshire-notts,end_of_journey,67,DRIFTING,training_update_applied,2026-06-08
RTR-JNY-04468-mid,JNY-04468,CUS-04468,ADV-0236,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-05-11
RTR-JNY-04468-end,JNY-04468,CUS-04468,ADV-0236,south-east-london,end_of_journey,44,AT_RISK,training_update_applied,2026-08-09
RTR-JNY-04469-mid,JNY-04469,CUS-04469,ADV-0093,south-yorkshire,mid_journey,9,AT_RISK,call_today_mh_referral,2026-05-24
RTR-JNY-04469-end,JNY-04469,CUS-04469,ADV-0093,south-yorkshire,end_of_journey,28,AT_RISK,training_update_applied,2026-08-22
RTR-JNY-04470-mid,JNY-04470,CUS-04470,ADV-0061,south-east-london,mid_journey,64,DRIFTING,in_person_48h,2025-10-25
RTR-JNY-04470-end,JNY-04470,CUS-04470,ADV-0061,south-east-london,end_of_journey,77,ON_TRACK,training_update_applied,2026-01-23
RTR-JNY-04471-mid,JNY-04471,CUS-04471,ADV-0235,wales,mid_journey,19,AT_RISK,call_today_mh_referral,2026-03-11
RTR-JNY-04471-end,JNY-04471,CUS-04471,ADV-0235,wales,end_of_journey,42,AT_RISK,training_update_applied,2026-06-09
RTR-JNY-04472-mid,JNY-04472,CUS-04472,ADV-0166,wales,mid_journey,21,AT_RISK,call_today_mh_referral,2025-12-25
RTR-JNY-04472-end,JNY-04472,CUS-04472,ADV-0166,wales,end_of_journey,42,AT_RISK,training_update_applied,2026-03-25
RTR-JNY-04473-mid,JNY-04473,CUS-04473,ADV-0045,wales,mid_journey,18,AT_RISK,call_today_mh_referral,2026-03-19
RTR-JNY-04473-end,JNY-04473,CUS-04473,ADV-0045,wales,end_of_journey,35,AT_RISK,training_update_applied,2026-06-17
RTR-JNY-04474-mid,JNY-04474,CUS-04474,ADV-0086,south-east-london,mid_journey,59,DRIFTING,in_person_48h,2026-01-13
RTR-JNY-04474-end,JNY-04474,CUS-04474,ADV-0086,south-east-london,end_of_journey,71,DRIFTING,training_update_applied,2026-04-13
RTR-JNY-04475-mid,JNY-04475,CUS-04475,ADV-0053,north-london,mid_journey,59,DRIFTING,in_person_48h,2025-10-26
RTR-JNY-04475-end,JNY-04475,CUS-04475,ADV-0053,north-london,end_of_journey,67,DRIFTING,training_update_applied,2026-01-24
RTR-JNY-04476-mid,JNY-04476,CUS-04476,ADV-0020,south-yorkshire,mid_journey,54,DRIFTING,in_person_48h,2026-06-01
RTR-JNY-04477-mid,JNY-04477,CUS-04477,ADV-0093,south-yorkshire,mid_journey,54,DRIFTING,in_person_48h,2026-04-01
RTR-JNY-04477-end,JNY-04477,CUS-04477,ADV-0093,south-yorkshire,end_of_journey,62,DRIFTING,training_update_applied,2026-06-30
RTR-JNY-04478-mid,JNY-04478,CUS-04478,ADV-0052,wales,mid_journey,15,AT_RISK,call_today_mh_referral,2026-02-13
RTR-JNY-04479-mid,JNY-04479,CUS-04479,ADV-0202,south-east-london,mid_journey,90,ON_TRACK,light_touch,2025-10-04
RTR-JNY-04479-end,JNY-04479,CUS-04479,ADV-0202,south-east-london,end_of_journey,95,ON_TRACK,training_update_applied,2026-01-02
RTR-JNY-04480-mid,JNY-04480,CUS-04480,ADV-0239,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2026-05-27
RTR-JNY-04481-mid,JNY-04481,CUS-04481,ADV-0073,north-london,mid_journey,28,AT_RISK,call_today_mh_referral,2026-05-25
RTR-JNY-04482-mid,JNY-04482,CUS-04482,ADV-0133,south-yorkshire,mid_journey,27,AT_RISK,call_today_mh_referral,2026-06-06
RTR-JNY-04483-mid,JNY-04483,CUS-04483,ADV-0006,south-east-london,mid_journey,18,AT_RISK,call_today_mh_referral,2026-05-19
RTR-JNY-04484-mid,JNY-04484,CUS-04484,ADV-0189,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2025-11-05
RTR-JNY-04484-end,JNY-04484,CUS-04484,ADV-0189,south-yorkshire,end_of_journey,47,AT_RISK,training_update_applied,2026-02-03
RTR-JNY-04485-mid,JNY-04485,CUS-04485,ADV-0108,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2025-11-17
RTR-JNY-04486-mid,JNY-04486,CUS-04486,ADV-0203,derbyshire-notts,mid_journey,64,DRIFTING,in_person_48h,2026-04-15
RTR-JNY-04486-end,JNY-04486,CUS-04486,ADV-0203,derbyshire-notts,end_of_journey,75,ON_TRACK,training_update_applied,2026-07-14
RTR-JNY-04487-mid,JNY-04487,CUS-04487,ADV-0106,north-london,mid_journey,20,AT_RISK,call_today_mh_referral,2026-04-29
RTR-JNY-04487-end,JNY-04487,CUS-04487,ADV-0106,north-london,end_of_journey,39,AT_RISK,training_update_applied,2026-07-28
RTR-JNY-04488-mid,JNY-04488,CUS-04488,ADV-0156,north-london,mid_journey,24,AT_RISK,call_today_mh_referral,2025-10-15
RTR-JNY-04488-end,JNY-04488,CUS-04488,ADV-0156,north-london,end_of_journey,40,AT_RISK,training_update_applied,2026-01-13
RTR-JNY-04489-mid,JNY-04489,CUS-04489,ADV-0216,north-london,mid_journey,93,ON_TRACK,light_touch,2026-03-24
RTR-JNY-04489-end,JNY-04489,CUS-04489,ADV-0216,north-london,end_of_journey,95,ON_TRACK,training_update_applied,2026-06-22
RTR-JNY-04490-mid,JNY-04490,CUS-04490,ADV-0077,south-east-london,mid_journey,31,AT_RISK,call_today_mh_referral,2025-10-20
RTR-JNY-04490-end,JNY-04490,CUS-04490,ADV-0077,south-east-london,end_of_journey,50,DRIFTING,training_update_applied,2026-01-18
RTR-JNY-04491-mid,JNY-04491,CUS-04491,ADV-0161,wales,mid_journey,17,AT_RISK,call_today_mh_referral,2026-05-11
RTR-JNY-04492-mid,JNY-04492,CUS-04492,ADV-0020,south-yorkshire,mid_journey,20,AT_RISK,call_today_mh_referral,2025-12-02
RTR-JNY-04492-end,JNY-04492,CUS-04492,ADV-0020,south-yorkshire,end_of_journey,37,AT_RISK,training_update_applied,2026-03-02
RTR-JNY-04493-mid,JNY-04493,CUS-04493,ADV-0107,south-east-london,mid_journey,56,DRIFTING,in_person_48h,2025-12-20
RTR-JNY-04493-end,JNY-04493,CUS-04493,ADV-0107,south-east-london,end_of_journey,69,DRIFTING,training_update_applied,2026-03-20
RTR-JNY-04494-mid,JNY-04494,CUS-04494,ADV-0139,north-london,mid_journey,14,AT_RISK,call_today_mh_referral,2026-05-20
RTR-JNY-04494-end,JNY-04494,CUS-04494,ADV-0139,north-london,end_of_journey,32,AT_RISK,training_update_applied,2026-08-18
RTR-JNY-04495-mid,JNY-04495,CUS-04495,ADV-0105,wales,mid_journey,52,DRIFTING,in_person_48h,2025-11-08
RTR-JNY-04495-end,JNY-04495,CUS-04495,ADV-0105,wales,end_of_journey,59,DRIFTING,training_update_applied,2026-02-06
RTR-JNY-04496-mid,JNY-04496,CUS-04496,ADV-0160,south-east-london,mid_journey,26,AT_RISK,call_today_mh_referral,2026-01-03
RTR-JNY-04497-mid,JNY-04497,CUS-04497,ADV-0109,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2025-11-23
RTR-JNY-04497-end,JNY-04497,CUS-04497,ADV-0109,wales,end_of_journey,42,AT_RISK,training_update_applied,2026-02-21
RTR-JNY-04498-mid,JNY-04498,CUS-04498,ADV-0046,north-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-01-18
RTR-JNY-04498-end,JNY-04498,CUS-04498,ADV-0046,north-london,end_of_journey,38,AT_RISK,training_update_applied,2026-04-18
RTR-JNY-04499-mid,JNY-04499,CUS-04499,ADV-0172,south-yorkshire,mid_journey,94,ON_TRACK,light_touch,2025-10-08
RTR-JNY-04499-end,JNY-04499,CUS-04499,ADV-0172,south-yorkshire,end_of_journey,100,ON_TRACK,training_update_applied,2026-01-06
RTR-JNY-04500-mid,JNY-04500,CUS-04500,ADV-0133,south-yorkshire,mid_journey,23,AT_RISK,call_today_mh_referral,2026-05-01
RTR-JNY-04501-mid,JNY-04501,CUS-04501,ADV-0111,wales,mid_journey,31,AT_RISK,call_today_mh_referral,2026-04-28
RTR-JNY-04501-end,JNY-04501,CUS-04501,ADV-0111,wales,end_of_journey,53,DRIFTING,training_update_applied,2026-07-27
RTR-JNY-04502-mid,JNY-04502,CUS-04502,ADV-0086,south-east-london,mid_journey,54,DRIFTING,in_person_48h,2026-01-28
RTR-JNY-04502-end,JNY-04502,CUS-04502,ADV-0086,south-east-london,end_of_journey,66,DRIFTING,training_update_applied,2026-04-28
RTR-JNY-04503-mid,JNY-04503,CUS-04503,ADV-0158,derbyshire-notts,mid_journey,16,AT_RISK,call_today_mh_referral,2025-11-03
RTR-JNY-04503-end,JNY-04503,CUS-04503,ADV-0158,derbyshire-notts,end_of_journey,37,AT_RISK,training_update_applied,2026-02-01
RTR-JNY-04504-mid,JNY-04504,CUS-04504,ADV-0020,south-yorkshire,mid_journey,51,DRIFTING,in_person_48h,2026-02-07
RTR-JNY-04505-mid,JNY-04505,CUS-04505,ADV-0193,north-london,mid_journey,59,DRIFTING,in_person_48h,2026-04-06
RTR-JNY-04505-end,JNY-04505,CUS-04505,ADV-0193,north-london,end_of_journey,70,DRIFTING,training_update_applied,2026-07-05
RTR-JNY-04506-mid,JNY-04506,CUS-04506,ADV-0119,south-east-london,mid_journey,32,AT_RISK,call_today_mh_referral,2026-06-10
RTR-JNY-04506-end,JNY-04506,CUS-04506,ADV-0119,south-east-london,end_of_journey,49,AT_RISK,training_update_applied,2026-09-08
RTR-JNY-04507-mid,JNY-04507,CUS-04507,ADV-0032,south-east-london,mid_journey,58,DRIFTING,in_person_48h,2025-11-15
RTR-JNY-04507-end,JNY-04507,CUS-04507,ADV-0032,south-east-london,end_of_journey,72,DRIFTING,training_update_applied,2026-02-13
RTR-JNY-04508-mid,JNY-04508,CUS-04508,ADV-0204,north-london,mid_journey,12,AT_RISK,call_today_mh_referral,2026-04-25
RTR-JNY-04508-end,JNY-04508,CUS-04508,ADV-0204,north-london,end_of_journey,27,AT_RISK,training_update_applied,2026-07-24
RTR-JNY-04509-mid,JNY-04509,CUS-04509,ADV-0043,south-east-london,mid_journey,53,DRIFTING,in_person_48h,2025-11-24
RTR-JNY-04509-end,JNY-04509,CUS-04509,ADV-0043,south-east-london,end_of_journey,63,DRIFTING,training_update_applied,2026-02-22
RTR-JNY-04510-mid,JNY-04510,CUS-04510,ADV-0147,south-east-london,mid_journey,21,AT_RISK,call_today_mh_referral,2025-10-18
RTR-JNY-04511-mid,JNY-04511,CUS-04511,ADV-0135,south-east-london,mid_journey,10,AT_RISK,call_today_mh_referral,2026-04-30
RTR-JNY-04512-mid,JNY-04512,CUS-04512,ADV-0053,north-london,mid_journey,92,ON_TRACK,light_touch,2025-11-10
RTR-JNY-04512-end,JNY-04512,CUS-04512,ADV-0053,north-london,end_of_journey,95,ON_TRACK,training_update_applied,2026-02-08
RTR-JNY-04513-mid,JNY-04513,CUS-04513,ADV-0182,south-east-london,mid_journey,32,AT_RISK,call_today_mh_referral,2025-10-14
RTR-JNY-04514-mid,JNY-04514,CUS-04514,ADV-0068,south-east-london,mid_journey,55,DRIFTING,in_person_48h,2026-01-01
RTR-JNY-04514-end,JNY-04514,CUS-04514,ADV-0068,south-east-london,end_of_journey,65,DRIFTING,training_update_applied,2026-04-01
RTR-JNY-04515-mid,JNY-04515,CUS-04515,ADV-0192,south-east-london,mid_journey,47,AT_RISK,call_today_mh_referral,2026-02-13
RTR-JNY-04516-mid,JNY-04516,CUS-04516,ADV-0200,south-east-london,mid_journey,54,DRIFTING,in_person_48h,2025-10-05
RTR-JNY-04516-end,JNY-04516,CUS-04516,ADV-0200,south-east-london,end_of_journey,60,DRIFTING,training_update_applied,2026-01-03
RTR-JNY-04517-mid,JNY-04517,CUS-04517,ADV-0236,south-east-london,mid_journey,15,AT_RISK,call_today_mh_referral,2025-12-02
RTR-JNY-04518-mid,JNY-04518,CUS-04518,ADV-0048,derbyshire-notts,mid_journey,16,AT_RISK,call_today_mh_referral,2025-10-01
RTR-JNY-04518-end,JNY-04518,CUS-04518,ADV-0048,derbyshire-notts,end_of_journey,31,AT_RISK,training_update_applied,2025-12-30
RTR-JNY-04519-mid,JNY-04519,CUS-04519,ADV-0137,derbyshire-notts,mid_journey,52,DRIFTING,in_person_48h,2026-02-25
RTR-JNY-04519-end,JNY-04519,CUS-04519,ADV-0137,derbyshire-notts,end_of_journey,58,DRIFTING,training_update_applied,2026-05-26
RTR-JNY-04520-mid,JNY-04520,CUS-04520,ADV-0009,south-yorkshire,mid_journey,85,ON_TRACK,light_touch,2026-04-07
RTR-JNY-04520-end,JNY-04520,CUS-04520,ADV-0009,south-yorkshire,end_of_journey,87,ON_TRACK,training_update_applied,2026-07-06
RTR-JNY-04521-mid,JNY-04521,CUS-04521,ADV-0011,south-yorkshire,mid_journey,46,AT_RISK,call_today_mh_referral,2026-03-31
RTR-JNY-04521-end,JNY-04521,CUS-04521,ADV-0011,south-yorkshire,end_of_journey,62,DRIFTING,training_update_applied,2026-06-29
RTR-JNY-04522-mid,JNY-04522,CUS-04522,ADV-0048,derbyshire-notts,mid_journey,25,AT_RISK,call_today_mh_referral,2025-12-05
RTR-JNY-04522-end,JNY-04522,CUS-04522,ADV-0048,derbyshire-notts,end_of_journey,44,AT_RISK,training_update_applied,2026-03-05
RTR-JNY-04523-mid,JNY-04523,CUS-04523,ADV-0067,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2026-04-14
RTR-JNY-04523-end,JNY-04523,CUS-04523,ADV-0067,wales,end_of_journey,38,AT_RISK,training_update_applied,2026-07-13
RTR-JNY-04524-mid,JNY-04524,CUS-04524,ADV-0152,derbyshire-notts,mid_journey,28,AT_RISK,call_today_mh_referral,2026-02-13
RTR-JNY-04525-mid,JNY-04525,CUS-04525,ADV-0183,wales,mid_journey,54,DRIFTING,in_person_48h,2026-01-26
RTR-JNY-04525-end,JNY-04525,CUS-04525,ADV-0183,wales,end_of_journey,62,DRIFTING,training_update_applied,2026-04-26
RTR-JNY-04526-mid,JNY-04526,CUS-04526,ADV-0113,north-london,mid_journey,19,AT_RISK,call_today_mh_referral,2025-11-24
RTR-JNY-04527-mid,JNY-04527,CUS-04527,ADV-0182,south-east-london,mid_journey,56,DRIFTING,in_person_48h,2026-02-22
RTR-JNY-04527-end,JNY-04527,CUS-04527,ADV-0182,south-east-london,end_of_journey,69,DRIFTING,training_update_applied,2026-05-23
RTR-JNY-04528-mid,JNY-04528,CUS-04528,ADV-0240,wales,mid_journey,64,DRIFTING,in_person_48h,2026-03-01
RTR-JNY-04529-mid,JNY-04529,CUS-04529,ADV-0234,north-london,mid_journey,21,AT_RISK,call_today_mh_referral,2026-01-14
RTR-JNY-04529-end,JNY-04529,CUS-04529,ADV-0234,north-london,end_of_journey,41,AT_RISK,training_update_applied,2026-04-14
RTR-JNY-04530-mid,JNY-04530,CUS-04530,ADV-0099,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2026-05-19
RTR-JNY-04531-mid,JNY-04531,CUS-04531,ADV-0209,wales,mid_journey,54,DRIFTING,in_person_48h,2026-04-24
RTR-JNY-04531-end,JNY-04531,CUS-04531,ADV-0209,wales,end_of_journey,60,DRIFTING,training_update_applied,2026-07-23
RTR-JNY-04532-mid,JNY-04532,CUS-04532,ADV-0174,south-yorkshire,mid_journey,50,DRIFTING,in_person_48h,2025-11-30
RTR-JNY-04532-end,JNY-04532,CUS-04532,ADV-0174,south-yorkshire,end_of_journey,63,DRIFTING,training_update_applied,2026-02-28
RTR-JNY-04533-mid,JNY-04533,CUS-04533,ADV-0052,wales,mid_journey,25,AT_RISK,call_today_mh_referral,2026-04-24
RTR-JNY-04534-mid,JNY-04534,CUS-04534,ADV-0159,south-yorkshire,mid_journey,64,DRIFTING,in_person_48h,2025-11-19
RTR-JNY-04534-end,JNY-04534,CUS-04534,ADV-0159,south-yorkshire,end_of_journey,76,ON_TRACK,training_update_applied,2026-02-17
RTR-JNY-04535-mid,JNY-04535,CUS-04535,ADV-0051,south-yorkshire,mid_journey,60,DRIFTING,in_person_48h,2025-10-21
RTR-JNY-04536-mid,JNY-04536,CUS-04536,ADV-0063,wales,mid_journey,10,AT_RISK,call_today_mh_referral,2025-10-27
RTR-JNY-04537-mid,JNY-04537,CUS-04537,ADV-0096,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2026-02-07
RTR-JNY-04537-end,JNY-04537,CUS-04537,ADV-0096,wales,end_of_journey,46,AT_RISK,training_update_applied,2026-05-08
RTR-JNY-04538-mid,JNY-04538,CUS-04538,ADV-0159,south-yorkshire,mid_journey,57,DRIFTING,in_person_48h,2025-12-22
RTR-JNY-04539-mid,JNY-04539,CUS-04539,ADV-0185,south-east-london,mid_journey,84,ON_TRACK,light_touch,2026-01-31
RTR-JNY-04539-end,JNY-04539,CUS-04539,ADV-0185,south-east-london,end_of_journey,86,ON_TRACK,training_update_applied,2026-05-01
RTR-JNY-04540-mid,JNY-04540,CUS-04540,ADV-0236,south-east-london,mid_journey,18,AT_RISK,call_today_mh_referral,2026-01-06
RTR-JNY-04540-end,JNY-04540,CUS-04540,ADV-0236,south-east-london,end_of_journey,35,AT_RISK,training_update_applied,2026-04-06
RTR-JNY-04541-mid,JNY-04541,CUS-04541,ADV-0066,south-east-london,mid_journey,66,DRIFTING,in_person_48h,2025-12-18
RTR-JNY-04542-mid,JNY-04542,CUS-04542,ADV-0222,derbyshire-notts,mid_journey,60,DRIFTING,in_person_48h,2026-03-30
RTR-JNY-04542-end,JNY-04542,CUS-04542,ADV-0222,derbyshire-notts,end_of_journey,74,DRIFTING,training_update_applied,2026-06-28
RTR-JNY-04543-mid,JNY-04543,CUS-04543,ADV-0039,south-east-london,mid_journey,51,DRIFTING,in_person_48h,2026-01-05
RTR-JNY-04543-end,JNY-04543,CUS-04543,ADV-0039,south-east-london,end_of_journey,63,DRIFTING,training_update_applied,2026-04-05
RTR-JNY-04544-mid,JNY-04544,CUS-04544,ADV-0242,south-yorkshire,mid_journey,54,DRIFTING,in_person_48h,2025-11-10
RTR-JNY-04544-end,JNY-04544,CUS-04544,ADV-0242,south-yorkshire,end_of_journey,63,DRIFTING,training_update_applied,2026-02-08
RTR-JNY-04545-mid,JNY-04545,CUS-04545,ADV-0227,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2025-10-09
RTR-JNY-04545-end,JNY-04545,CUS-04545,ADV-0227,wales,end_of_journey,40,AT_RISK,training_update_applied,2026-01-07
RTR-JNY-04546-mid,JNY-04546,CUS-04546,ADV-0166,wales,mid_journey,95,ON_TRACK,light_touch,2025-11-20
RTR-JNY-04546-end,JNY-04546,CUS-04546,ADV-0166,wales,end_of_journey,100,ON_TRACK,training_update_applied,2026-02-18
RTR-JNY-04547-mid,JNY-04547,CUS-04547,ADV-0184,north-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-01-27
RTR-JNY-04547-end,JNY-04547,CUS-04547,ADV-0184,north-london,end_of_journey,40,AT_RISK,training_update_applied,2026-04-27
RTR-JNY-04548-mid,JNY-04548,CUS-04548,ADV-0029,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-05-17
RTR-JNY-04548-end,JNY-04548,CUS-04548,ADV-0029,south-east-london,end_of_journey,47,AT_RISK,training_update_applied,2026-08-15
RTR-JNY-04549-mid,JNY-04549,CUS-04549,ADV-0203,derbyshire-notts,mid_journey,28,AT_RISK,call_today_mh_referral,2026-05-11
RTR-JNY-04550-mid,JNY-04550,CUS-04550,ADV-0068,south-east-london,mid_journey,97,ON_TRACK,light_touch,2026-01-07
RTR-JNY-04550-end,JNY-04550,CUS-04550,ADV-0068,south-east-london,end_of_journey,99,ON_TRACK,training_update_applied,2026-04-07
RTR-JNY-04551-mid,JNY-04551,CUS-04551,ADV-0165,north-london,mid_journey,20,AT_RISK,call_today_mh_referral,2025-10-17
RTR-JNY-04552-mid,JNY-04552,CUS-04552,ADV-0028,north-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-01-24
RTR-JNY-04552-end,JNY-04552,CUS-04552,ADV-0028,north-london,end_of_journey,39,AT_RISK,training_update_applied,2026-04-24
RTR-JNY-04553-mid,JNY-04553,CUS-04553,ADV-0227,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2025-12-27
RTR-JNY-04554-mid,JNY-04554,CUS-04554,ADV-0193,north-london,mid_journey,92,ON_TRACK,light_touch,2026-03-04
RTR-JNY-04554-end,JNY-04554,CUS-04554,ADV-0193,north-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-06-02
RTR-JNY-04555-mid,JNY-04555,CUS-04555,ADV-0152,derbyshire-notts,mid_journey,29,AT_RISK,call_today_mh_referral,2026-01-28
